Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
14,2021-05-08,1,1,0,0,0,0,0,0,0,0,0.32,0.32,0.4,0.72
15,2021-05-12,1,1,0,0,0,0,0,0,0,0,0.308,0.308,0.385,0.692
16,2021-05-16,5,4,1,1,0,1,0,0,1,0,0.3,0.323,0.433,0.756
17,2021-05-18,4,4,0,1,0,0,0,0,0,1,0.294,0.314,0.412,0.726
18,2021-05-20,4,4,0,0,0,0,0,0,0,1,0.263,0.282,0.368,0.65
19,2021-05-21,5,5,0,1,0,0,0,0,0,2,0.256,0.273,0.349,0.622
20,2021-05-22,4,4,0,1,1,0,0,0,0,2,0.255,0.271,0.362,0.632
21,2021-05-23,4,3,0,0,0,0,0,0,1,1,0.24,0.269,0.34,0.609
22,2021-05-24,5,5,0,0,0,0,0,1,0,1,0.218,0.246,0.309,0.555
23,2021-05-25,2,2,0,0,0,0,0,0,0,0,0.211,0.237,0.298,0.536
24,2021-05-27,1,1,0,0,0,0,0,0,0,0,0.207,0.233,0.293,0.526
25,2021-05-27,2,2,0,1,0,0,0,0,0,0,0.217,0.242,0.3,0.542
26,2021-05-28,4,3,0,1,1,0,0,3,1,0,0.222,0.258,0.317,0.575
27,2021-05-30,0,0,1,0,0,0,0,0,0,0,0.222,0.258,0.317,0.575
28,2021-05-30,3,3,0,1,0,0,0,0,0,2,0.227,0.261,0.318,0.579
29,May,49,46,4,8,2,1,0,4,3,10,0.174,0.224,0.261,0.485
30,2021-06-01,0,0,0,0,0,0,0,0,0,0,0.227,0.261,0.318,0.579
31,2021-06-04,1,1,0,0,0,0,0,0,0,0,0.224,0.257,0.313,0.571
32,2021-06-05,0,0,0,0,0,0,0,0,0,0,0.224,0.257,0.313,0.571
33,2021-06-08,3,3,0,1,0,0,0,0,0,0,0.229,0.26,0.314,0.575
34,2021-06-09,0,0,1,0,0,0,0,0,0,0,0.229,0.26,0.314,0.575
35,2021-06-10,4,3,0,2,0,0,0,0,1,1,0.247,0.286,0.329,0.614
36,2021-06-15,4,4,1,3,1,0,0,0,0,0,0.273,0.309,0.364,0.672
37,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.269,0.305,0.359,0.664
38,2021-06-17,4,3,2,1,0,0,0,0,1,1,0.272,0.314,0.358,0.672
39,2021-06-18,3,3,0,1,0,0,0,0,0,0,0.274,0.315,0.357,0.672
40,2021-06-19,4,2,1,2,0,0,0,0,2,0,0.291,0.344,0.372,0.716
41,2021-06-20,5,4,0,0,0,0,0,0,1,1,0.278,0.337,0.356,0.692
42,2021-06-24,1,1,0,1,0,0,0,0,0,0,0.286,0.343,0.363,0.706
43,2021-06-26,4,4,1,2,0,0,0,0,0,0,0.295,0.35,0.368,0.718
44,2021-06-27,1,1,0,0,0,0,0,0,0,0,0.292,0.346,0.365,0.711
45,June,35,30,6,13,1,0,0,0,5,3,0.433,0.514,0.467,0.981
46,2021-07-01,2,2,0,0,0,0,0,0,0,1,0.286,0.34,0.357,0.697
47,2021-07-02,1,1,0,1,0,0,0,1,0,0,0.293,0.346,0.364,0.709
48,2021-07-03,3,3,1,2,0,0,1,2,0,0,0.304,0.355,0.402,0.756
49,2021-07-07,1,1,1,1,0,0,0,0,0,0,0.311,0.36,0.408,0.768
50,2021-07-09,1,1,0,0,0,0,0,0,0,1,0.308,0.357,0.404,0.761
51,2021-07-10,4,4,1,1,1,0,0,0,0,1,0.306,0.353,0.407,0.761
52,2021-07-11,4,4,0,3,0,0,0,1,0,0,0.321,0.367,0.42,0.786
53,2021-07-18,3,3,1,2,1,0,0,0,0,0,0.33,0.374,0.435,0.809
54,2021-07-18,0,0,0,0,0,0,0,0,0,0,0.33,0.374,0.435,0.809
55,2021-07-19,1,1,0,0,0,0,0,0,0,0,0.328,0.371,0.431,0.802
56,2021-07-24,3,3,0,1,1,0,0,0,0,0,0.328,0.37,0.437,0.807
57,2021-07-25,3,3,0,0,0,0,0,0,0,0,0.32,0.362,0.426,0.788
58,2021-07-28,3,2,0,0,0,0,0,0,1,0,0.315,0.361,0.419,0.78
59,2021-07-29,5,4,2,2,0,0,0,1,1,1,0.32,0.37,0.422,0.791
60,2021-07-30,4,4,0,1,0,0,0,0,0,0,0.318,0.366,0.417,0.783
61,2021-07-31,3,3,0,0,0,0,0,0,0,0,0.311,0.359,0.407,0.766
62,July,41,39,6,14,3,0,1,5,2,4,0.359,0.39,0.513,0.903
63,2021-08-01,4,3,1,1,0,0,1,2,1,0,0.312,0.362,0.428,0.79
64,2021-08-02,4,3,0,0,0,0,0,0,1,1,0.305,0.359,0.418,0.778
65,2021-08-03,0,0,0,0,0,0,0,0,0,0,0.305,0.359,0.418,0.778
66,2021-08-04,0,0,0,0,0,0,0,0,0,0,0.305,0.359,0.418,0.778
67,2021-08-05,3,3,0,1,0,0,0,0,0,1,0.306,0.359,0.417,0.776
68,2021-08-06,0,0,0,0,0,0,0,0,0,0,0.306,0.359,0.417,0.776
69,2021-08-07,2,2,0,0,0,0,0,0,0,1,0.301,0.354,0.411,0.765
70,2021-08-08,4,4,0,0,0,0,0,0,0,0,0.293,0.346,0.4,0.746
71,2021-08-10,3,3,0,1,0,0,0,0,0,0,0.294,0.345,0.399,0.744
72,2021-08-11,4,4,1,1,0,0,0,1,0,1,0.293,0.343,0.395,0.738
73,2021-08-12,3,2,0,0,0,0,0,0,1,1,0.289,0.343,0.39,0.733
74,2021-08-13,4,3,0,1,1,0,0,0,0,0,0.29,0.343,0.395,0.738
75,2021-08-14,4,2,0,0,0,0,0,0,2,0,0.287,0.346,0.39,0.737
76,2021-08-15,4,4,0,3,0,0,0,0,0,1,0.298,0.355,0.399,0.754
77,2021-08-17,4,4,1,1,0,0,0,1,0,0,0.297,0.353,0.395,0.748
78,2021-08-20,4,3,0,1,0,0,0,0,1,1,0.297,0.356,0.394,0.75
79,2021-08-21,3,3,1,1,0,0,0,0,0,0,0.298,0.356,0.393,0.749
80,2021-08-22,1,0,0,0,0,0,0,0,1,0,0.298,0.359,0.393,0.752
81,2021-08-23,3,3,0,1,0,0,0,0,0,0,0.298,0.359,0.392,0.751
82,2021-08-24,4,4,0,1,0,0,0,0,0,0,0.297,0.356,0.389,0.746
83,2021-08-25,4,3,0,1,0,0,0,0,1,1,0.298,0.359,0.388,0.748
84,2021-08-26,4,3,1,0,0,0,0,0,0,0,0.293,0.357,0.382,0.739
85,2021-08-27,1,1,0,0,0,0,0,0,0,1,0.292,0.355,0.38,0.736
86,2021-08-28,1,1,0,0,0,0,0,0,0,0,0.29,0.354,0.378,0.732
87,August,68,58,5,14,1,0,1,4,8,9,0.241,0.343,0.31,0.654
88,2021-09-24,3,3,0,1,1,0,0,0,0,0,0.291,0.353,0.383,0.736
89,2021-09-25,4,4,1,1,0,0,0,0,0,0,0.29,0.352,0.38,0.732
90,2021-09-26,4,3,1,1,0,0,0,0,1,0,0.291,0.354,0.379,0.734
91,2021-09-28,3,3,0,0,0,0,0,0,0,0,0.286,0.35,0.374,0.723
92,2021-09-29,3,3,1,2,1,0,0,0,0,1,0.292,0.354,0.383,0.736
93,2021-09-30,4,4,0,2,0,0,0,0,0,0,0.296,0.356,0.385,0.741
94,September,21,20,3,7,2,0,0,0,1,1,0.35,0.381,0.45,0.831
95,2021-10-01,4,3,2,2,1,0,0,0,1,0,0.301,0.363,0.394,0.756
96,2021-10-02,4,4,2,3,1,0,0,1,0,0,0.309,0.369,0.405,0.774
97,2021-10-03,4,2,1,1,0,0,0,1,2,0,0.311,0.376,0.405,0.781
98,October,12,9,5,6,2,0,0,2,3,0,0.667,0.75,0.889,1.639
