Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
143,2021-09-09,5,5,2,2,1,0,1,1,0,1,0.292,0.39,0.504,0.894
144,2021-09-10,4,4,0,2,1,0,0,0,0,0,0.294,0.391,0.506,0.897
145,2021-09-11,5,5,1,2,0,0,0,2,0,0,0.295,0.391,0.505,0.896
146,2021-09-12,4,3,1,1,0,0,1,1,1,0,0.295,0.392,0.509,0.901
147,2021-09-14,4,3,1,2,0,1,0,1,1,1,0.297,0.394,0.514,0.908
148,2021-09-15,5,5,0,1,0,0,0,0,0,0,0.296,0.393,0.511,0.904
149,2021-09-17,5,5,1,2,0,0,0,0,0,0,0.297,0.393,0.51,0.903
150,2021-09-18,4,4,0,1,0,0,0,0,0,0,0.297,0.392,0.508,0.9
151,2021-09-19,4,4,0,1,0,0,0,0,0,0,0.297,0.391,0.506,0.897
152,2021-09-20,5,5,2,3,1,0,0,2,0,1,0.299,0.393,0.509,0.902
153,2021-09-21,4,4,2,2,0,0,0,0,0,1,0.301,0.393,0.509,0.902
154,2021-09-22,5,5,3,3,2,0,1,2,0,1,0.303,0.395,0.519,0.913
155,2021-09-23,4,3,1,0,0,0,0,0,1,1,0.302,0.394,0.516,0.91
156,2021-09-24,4,4,0,0,0,0,0,0,0,0,0.3,0.392,0.512,0.904
157,2021-09-25,6,5,0,1,0,0,0,0,1,2,0.299,0.391,0.509,0.9
158,2021-09-26,5,4,0,2,0,0,0,0,1,0,0.3,0.393,0.509,0.902
159,2021-09-28,4,3,0,1,0,0,0,0,1,0,0.3,0.393,0.509,0.902
160,2021-09-29,5,5,1,1,0,0,0,0,0,3,0.299,0.392,0.506,0.898
161,2021-09-30,4,3,1,0,0,0,0,0,0,2,0.298,0.391,0.503,0.894
162,September,116,103,24,33,8,1,3,10,10,16,0.32,0.397,0.505,0.901
163,2021-10-02,4,3,0,2,0,0,0,1,1,0,0.3,0.393,0.504,0.897
164,2021-10-03,3,3,1,1,0,0,0,0,0,0,0.3,0.393,0.503,0.896
165,October,7,6,1,3,0,0,0,1,1,0,0.5,0.571,0.5,1.071
0,2021-04-01,5,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2
1,2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.125,0.0,0.125
2,2021-04-04,4,2,0,0,0,0,0,0,2,0,0.0,0.25,0.0,0.25
3,2021-04-06,4,4,1,1,0,0,1,1,0,1,0.077,0.25,0.308,0.558
4,2021-04-07,4,2,1,1,0,0,0,0,2,1,0.133,0.35,0.333,0.683
5,2021-04-07,3,3,0,0,0,0,0,0,0,0,0.111,0.304,0.278,0.582
6,2021-04-09,5,4,1,1,0,0,1,2,1,0,0.136,0.321,0.409,0.73
7,2021-04-10,4,4,1,1,0,0,1,3,0,1,0.154,0.313,0.5,0.812
8,2021-04-11,4,4,1,1,0,0,1,1,0,0,0.167,0.306,0.567,0.872
9,2021-04-12,5,5,0,0,0,0,0,0,0,1,0.143,0.268,0.486,0.754
10,2021-04-13,5,4,2,2,1,0,0,1,0,1,0.179,0.304,0.513,0.817
11,2021-04-14,5,5,0,2,0,0,0,1,0,0,0.205,0.314,0.5,0.814
12,2021-04-15,5,3,0,0,0,0,0,0,2,0,0.191,0.321,0.468,0.79
13,2021-04-16,5,3,1,1,0,0,0,0,2,0,0.2,0.344,0.46,0.804
14,2021-04-17,4,2,0,1,0,0,0,0,2,0,0.212,0.369,0.462,0.831
15,2021-04-18,6,4,2,2,1,0,1,1,2,0,0.232,0.394,0.536,0.93
16,2021-04-20,4,4,0,1,0,0,0,0,0,1,0.233,0.387,0.517,0.903
17,2021-04-21,5,3,0,0,0,0,0,0,2,1,0.222,0.388,0.492,0.88
18,2021-04-23,4,4,0,0,0,0,0,0,0,1,0.209,0.369,0.463,0.832
19,2021-04-25,3,3,0,1,0,0,0,0,0,1,0.214,0.368,0.457,0.825
20,2021-04-25,3,3,0,0,0,0,0,0,0,2,0.205,0.356,0.438,0.794
21,2021-04-26,5,4,2,1,0,0,1,3,1,0,0.208,0.358,0.468,0.825
22,2021-04-27,5,3,1,1,0,0,0,1,2,1,0.213,0.37,0.463,0.832
23,2021-04-28,5,5,2,4,1,0,1,3,0,1,0.247,0.39,0.529,0.92
24,2021-04-29,4,4,0,0,0,0,0,0,0,1,0.236,0.376,0.506,0.882
25,2021-04-30,4,4,0,1,0,0,0,1,0,0,0.237,0.372,0.495,0.866
26,April,113,93,15,22,3,0,7,18,19,15,0.237,0.372,0.495,0.866
27,2021-05-01,5,5,0,0,0,0,0,0,0,1,0.224,0.356,0.469,0.825
28,2021-05-02,4,4,0,0,0,0,0,0,0,3,0.216,0.344,0.451,0.795
29,2021-05-04,5,4,0,0,0,0,0,0,1,2,0.208,0.339,0.434,0.772
30,2021-05-05,4,3,1,0,0,0,0,0,1,1,0.202,0.336,0.422,0.758
31,2021-05-07,4,4,0,0,0,0,0,0,0,1,0.195,0.326,0.407,0.733
32,2021-05-08,6,4,1,1,0,0,1,1,2,0,0.197,0.333,0.427,0.761
33,2021-05-09,4,3,2,3,0,0,1,2,1,0,0.217,0.352,0.467,0.818
34,2021-05-11,4,3,0,1,0,0,0,0,0,0,0.22,0.356,0.463,0.819
35,2021-05-12,4,4,0,0,0,0,0,0,0,3,0.213,0.346,0.449,0.795
36,2021-05-13,4,4,1,1,0,0,0,0,0,0,0.214,0.344,0.443,0.787
37,2021-05-14,5,5,1,1,0,0,0,0,0,0,0.213,0.34,0.434,0.773
38,2021-05-15,5,4,2,2,0,0,1,2,1,1,0.221,0.347,0.457,0.804
39,2021-05-16,5,4,2,1,0,0,1,4,1,1,0.222,0.349,0.472,0.821
40,2021-05-17,4,3,0,0,0,0,0,0,1,0,0.218,0.347,0.463,0.809
41,2021-05-18,4,3,1,1,0,0,1,1,1,0,0.22,0.35,0.48,0.83
42,2021-05-19,4,4,0,2,0,0,0,0,0,0,0.227,0.353,0.481,0.834
43,2021-05-20,5,5,0,2,0,0,0,0,0,2,0.233,0.354,0.478,0.832
44,2021-05-21,6,5,2,1,1,0,0,0,1,2,0.232,0.354,0.476,0.83
45,2021-05-22,4,2,2,2,0,0,0,1,2,0,0.241,0.367,0.482,0.849
46,2021-05-23,4,4,0,0,0,0,0,0,0,2,0.235,0.36,0.471,0.83
47,2021-05-25,5,4,1,2,1,0,0,0,1,0,0.241,0.365,0.477,0.842
48,2021-05-26,5,4,1,1,1,0,0,0,1,0,0.242,0.366,0.478,0.844
49,2021-05-29,3,2,0,0,0,0,0,0,1,2,0.239,0.366,0.472,0.838
50,2021-05-31,4,3,1,0,0,0,0,0,1,1,0.235,0.364,0.464,0.828
51,May,107,90,18,21,3,0,5,11,16,22,0.233,0.355,0.433,0.788
52,2021-06-01,5,4,0,0,0,0,0,0,1,0,0.23,0.36,0.455,0.814
53,2021-06-02,4,3,1,1,0,0,0,0,1,1,0.232,0.362,0.453,0.815
54,2021-06-03,4,4,0,0,0,0,0,0,0,1,0.227,0.356,0.443,0.8
55,2021-06-04,5,5,2,1,0,0,1,1,0,3,0.226,0.353,0.452,0.805
56,2021-06-05,4,3,1,2,0,0,0,1,1,0,0.233,0.36,0.455,0.815
57,2021-06-06,4,3,1,0,0,0,0,0,1,0,0.229,0.358,0.449,0.806
58,2021-06-08,5,5,0,1,0,0,0,1,0,1,0.229,0.355,0.443,0.797
59,2021-06-09,4,4,0,0,0,0,0,0,0,2,0.224,0.349,0.435,0.784
60,2021-06-10,5,5,1,2,0,0,1,1,0,1,0.228,0.35,0.447,0.798
61,2021-06-11,5,5,0,1,0,0,0,0,0,0,0.228,0.347,0.442,0.789
62,2021-06-12,4,4,1,3,0,0,1,2,0,1,0.237,0.353,0.461,0.814
63,2021-06-13,5,4,1,1,1,0,0,0,1,1,0.237,0.354,0.461,0.815
64,2021-06-15,5,4,0,1,0,0,0,2,0,3,0.237,0.351,0.458,0.809
65,2021-06-16,6,4,2,2,0,0,1,2,2,1,0.242,0.358,0.471,0.829
66,2021-06-17,4,4,0,2,1,0,0,0,0,0,0.246,0.36,0.475,0.835
67,2021-06-18,5,5,2,2,0,0,0,1,0,1,0.249,0.361,0.474,0.834
68,2021-06-20,3,3,1,1,0,0,0,0,0,2,0.25,0.36,0.472,0.832
69,2021-06-20,3,3,0,0,0,0,0,0,0,1,0.247,0.357,0.467,0.823
70,2021-06-21,3,2,1,0,0,0,0,0,1,0,0.245,0.356,0.463,0.82
71,2021-06-21,3,3,0,0,0,0,0,0,0,1,0.242,0.353,0.458,0.811
72,2021-06-22,4,3,0,0,0,0,0,0,1,1,0.24,0.352,0.452,0.804
73,2021-06-23,5,4,0,4,0,0,0,0,1,0,0.251,0.362,0.461,0.823
74,2021-06-24,5,5,1,2,0,0,1,1,0,1,0.254,0.363,0.471,0.833
75,2021-06-25,5,5,0,2,2,0,0,1,0,1,0.256,0.363,0.477,0.84
76,2021-06-26,5,3,0,0,0,0,0,0,2,2,0.254,0.364,0.471,0.835
77,2021-06-27,4,4,0,1,0,0,0,1,0,0,0.254,0.362,0.468,0.831
78,2021-06-29,4,4,1,1,0,0,0,0,0,2,0.253,0.361,0.465,0.826
79,2021-06-30,4,3,4,3,1,0,0,1,1,0,0.261,0.368,0.474,0.843
80,June,122,108,20,33,5,0,5,15,13,27,0.306,0.377,0.491,0.868
81,2021-07-01,5,5,0,1,0,0,0,1,0,4,0.26,0.366,0.47,0.836
82,2021-07-02,4,4,0,1,0,0,0,0,0,1,0.26,0.365,0.467,0.831
83,2021-07-03,5,3,0,3,0,0,0,1,2,0,0.267,0.374,0.472,0.846
84,2021-07-04,5,3,1,1,0,0,0,0,2,0,0.268,0.377,0.471,0.847
85,2021-07-05,4,3,0,2,2,0,0,0,0,0,0.272,0.381,0.479,0.86
86,2021-07-06,4,4,0,0,0,0,0,0,0,1,0.268,0.377,0.473,0.85
87,2021-07-07,6,6,1,2,0,0,0,0,0,0,0.27,0.376,0.47,0.846
88,2021-07-09,5,3,1,1,0,0,1,1,2,0,0.27,0.379,0.478,0.857
89,2021-07-10,4,4,1,2,0,0,1,3,0,1,0.273,0.38,0.488,0.868
90,2021-07-11,4,3,1,1,1,0,0,0,1,1,0.274,0.381,0.489,0.871
91,2021-07-16,5,5,2,4,0,0,1,2,0,0,0.281,0.387,0.503,0.89
92,2021-07-17,4,3,2,2,0,0,1,2,0,0,0.285,0.388,0.513,0.901
93,2021-07-18,5,4,2,0,0,0,0,0,1,0,0.282,0.386,0.507,0.893
94,2021-07-20,4,4,1,2,0,0,1,1,0,0,0.284,0.387,0.516,0.903
95,2021-07-21,3,3,1,1,0,0,0,0,0,0,0.284,0.386,0.514,0.901
96,2021-07-21,4,1,0,0,0,0,0,0,3,1,0.284,0.39,0.513,0.903
97,2021-07-22,5,3,1,2,0,0,0,0,2,0,0.287,0.395,0.514,0.909
98,2021-07-23,4,3,0,2,0,0,0,1,1,0,0.29,0.398,0.515,0.914
99,2021-07-24,5,4,3,2,0,0,1,2,1,1,0.292,0.4,0.524,0.924
100,2021-07-25,4,4,0,0,0,0,0,0,0,0,0.289,0.397,0.518,0.915
101,2021-07-26,4,3,0,2,0,0,0,0,1,0,0.292,0.4,0.519,0.919
102,2021-07-26,3,3,0,0,0,0,0,0,0,0,0.29,0.397,0.515,0.912
103,2021-07-27,5,3,3,1,0,0,0,0,2,0,0.29,0.4,0.513,0.913
104,2021-07-28,4,4,0,1,0,0,0,0,0,1,0.29,0.398,0.511,0.909
105,2021-07-29,4,4,0,0,0,0,0,0,0,1,0.287,0.395,0.505,0.9
106,2021-07-30,5,3,2,1,0,0,0,1,1,2,0.287,0.397,0.504,0.901
107,2021-07-31,5,5,1,2,0,0,0,0,0,0,0.289,0.397,0.503,0.9
108,July,119,97,23,36,3,0,6,15,19,14,0.371,0.479,0.588,1.067
109,2021-08-01,4,4,0,1,0,0,0,0,0,1,0.288,0.396,0.5,0.896
110,2021-08-03,4,4,2,3,0,0,1,1,0,0,0.293,0.399,0.51,0.909
111,2021-08-04,5,5,0,0,0,0,0,0,0,1,0.289,0.395,0.504,0.898
112,2021-08-05,5,5,1,2,0,0,0,1,0,0,0.291,0.395,0.502,0.897
113,2021-08-06,5,4,2,3,0,0,0,2,1,0,0.295,0.399,0.505,0.904
114,2021-08-07,1,1,0,0,0,0,0,0,0,0,0.294,0.398,0.504,0.902
115,2021-08-08,1,1,0,0,0,0,0,0,0,0,0.294,0.397,0.502,0.9
116,2021-08-10,4,4,0,0,0,0,0,0,0,1,0.291,0.394,0.498,0.892
117,2021-08-11,5,4,1,1,0,0,0,0,1,0,0.29,0.394,0.495,0.889
118,2021-08-12,4,4,0,0,0,0,0,0,0,1,0.288,0.391,0.491,0.881
119,2021-08-13,4,4,0,0,0,0,0,0,0,1,0.285,0.388,0.486,0.874
120,2021-08-14,5,3,2,2,0,0,0,1,2,0,0.288,0.392,0.487,0.879
121,2021-08-15,5,5,1,2,0,0,1,1,0,1,0.289,0.392,0.493,0.885
122,2021-08-16,5,4,1,3,0,0,1,3,1,1,0.293,0.396,0.502,0.898
123,2021-08-17,4,4,0,2,0,0,0,0,0,0,0.295,0.397,0.502,0.899
124,2021-08-18,6,5,4,4,1,1,1,2,1,0,0.301,0.402,0.519,0.92
125,2021-08-20,5,5,0,1,1,0,0,0,0,0,0.3,0.4,0.518,0.917
126,2021-08-21,5,4,1,1,0,0,0,0,0,1,0.299,0.4,0.515,0.915
127,2021-08-22,4,4,1,1,1,0,0,0,0,1,0.299,0.399,0.515,0.914
128,2021-08-23,4,4,0,0,0,0,0,0,0,0,0.296,0.396,0.511,0.906
129,2021-08-24,5,4,1,1,0,0,0,0,1,0,0.296,0.396,0.509,0.904
130,2021-08-27,4,4,0,0,0,0,0,0,0,0,0.293,0.393,0.504,0.897
131,2021-08-28,4,4,0,2,0,0,0,0,0,2,0.295,0.394,0.504,0.898
132,2021-08-29,5,5,1,2,0,0,0,1,0,0,0.296,0.394,0.503,0.897
133,2021-08-30,4,4,1,1,0,0,1,1,0,1,0.296,0.393,0.507,0.9
134,2021-08-31,4,4,0,0,0,0,0,0,0,1,0.293,0.39,0.503,0.893
135,August,111,103,19,32,3,1,5,13,7,13,0.311,0.36,0.505,0.865
136,2021-09-01,4,4,0,1,0,0,0,0,0,1,0.293,0.389,0.501,0.89
137,2021-09-02,4,4,1,1,1,0,0,0,0,0,0.293,0.388,0.501,0.889
138,2021-09-03,4,4,1,1,1,0,0,0,0,1,0.292,0.387,0.501,0.888
139,2021-09-04,4,2,2,0,0,0,0,0,2,0,0.291,0.388,0.499,0.887
140,2021-09-05,5,3,2,1,0,0,0,1,1,0,0.291,0.39,0.498,0.888
141,2021-09-07,4,4,2,2,1,0,0,0,0,0,0.293,0.39,0.5,0.89
142,2021-09-08,5,3,0,0,0,0,0,0,1,1,0.291,0.39,0.497,0.888
143,2021-09-09,5,5,2,2,1,0,1,1,0,1,0.292,0.39,0.504,0.894
144,2021-09-10,4,4,0,2,1,0,0,0,0,0,0.294,0.391,0.506,0.897
145,2021-09-11,5,5,1,2,0,0,0,2,0,0,0.295,0.391,0.505,0.896
146,2021-09-12,4,3,1,1,0,0,1,1,1,0,0.295,0.392,0.509,0.901
147,2021-09-14,4,3,1,2,0,1,0,1,1,1,0.297,0.394,0.514,0.908
148,2021-09-15,5,5,0,1,0,0,0,0,0,0,0.296,0.393,0.511,0.904
149,2021-09-17,5,5,1,2,0,0,0,0,0,0,0.297,0.393,0.51,0.903
150,2021-09-18,4,4,0,1,0,0,0,0,0,0,0.297,0.392,0.508,0.9
151,2021-09-19,4,4,0,1,0,0,0,0,0,0,0.297,0.391,0.506,0.897
152,2021-09-20,5,5,2,3,1,0,0,2,0,1,0.299,0.393,0.509,0.902
153,2021-09-21,4,4,2,2,0,0,0,0,0,1,0.301,0.393,0.509,0.902
154,2021-09-22,5,5,3,3,2,0,1,2,0,1,0.303,0.395,0.519,0.913
155,2021-09-23,4,3,1,0,0,0,0,0,1,1,0.302,0.394,0.516,0.91
156,2021-09-24,4,4,0,0,0,0,0,0,0,0,0.3,0.392,0.512,0.904
157,2021-09-25,6,5,0,1,0,0,0,0,1,2,0.299,0.391,0.509,0.9
158,2021-09-26,5,4,0,2,0,0,0,0,1,0,0.3,0.393,0.509,0.902
159,2021-09-28,4,3,0,1,0,0,0,0,1,0,0.3,0.393,0.509,0.902
160,2021-09-29,5,5,1,1,0,0,0,0,0,3,0.299,0.392,0.506,0.898
161,2021-09-30,4,3,1,0,0,0,0,0,0,2,0.298,0.391,0.503,0.894
162,September,116,103,24,33,8,1,3,10,10,16,0.32,0.397,0.505,0.901
163,2021-10-02,4,3,0,2,0,0,0,1,1,0,0.3,0.393,0.504,0.897
164,2021-10-03,3,3,1,1,0,0,0,0,0,0,0.3,0.393,0.503,0.896
165,October,7,6,1,3,0,0,0,1,1,0,0.5,0.571,0.5,1.071
0,2021-04-01,5,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2
1,2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.125,0.0,0.125
2,2021-04-04,4,2,0,0,0,0,0,0,2,0,0.0,0.25,0.0,0.25
3,2021-04-06,4,4,1,1,0,0,1,1,0,1,0.077,0.25,0.308,0.558
4,2021-04-07,4,2,1,1,0,0,0,0,2,1,0.133,0.35,0.333,0.683
5,2021-04-07,3,3,0,0,0,0,0,0,0,0,0.111,0.304,0.278,0.582
6,2021-04-09,5,4,1,1,0,0,1,2,1,0,0.136,0.321,0.409,0.73
7,2021-04-10,4,4,1,1,0,0,1,3,0,1,0.154,0.313,0.5,0.812
8,2021-04-11,4,4,1,1,0,0,1,1,0,0,0.167,0.306,0.567,0.872
9,2021-04-12,5,5,0,0,0,0,0,0,0,1,0.143,0.268,0.486,0.754
10,2021-04-13,5,4,2,2,1,0,0,1,0,1,0.179,0.304,0.513,0.817
11,2021-04-14,5,5,0,2,0,0,0,1,0,0,0.205,0.314,0.5,0.814
12,2021-04-15,5,3,0,0,0,0,0,0,2,0,0.191,0.321,0.468,0.79
13,2021-04-16,5,3,1,1,0,0,0,0,2,0,0.2,0.344,0.46,0.804
14,2021-04-17,4,2,0,1,0,0,0,0,2,0,0.212,0.369,0.462,0.831
15,2021-04-18,6,4,2,2,1,0,1,1,2,0,0.232,0.394,0.536,0.93
16,2021-04-20,4,4,0,1,0,0,0,0,0,1,0.233,0.387,0.517,0.903
17,2021-04-21,5,3,0,0,0,0,0,0,2,1,0.222,0.388,0.492,0.88
18,2021-04-23,4,4,0,0,0,0,0,0,0,1,0.209,0.369,0.463,0.832
19,2021-04-25,3,3,0,1,0,0,0,0,0,1,0.214,0.368,0.457,0.825
20,2021-04-25,3,3,0,0,0,0,0,0,0,2,0.205,0.356,0.438,0.794
21,2021-04-26,5,4,2,1,0,0,1,3,1,0,0.208,0.358,0.468,0.825
22,2021-04-27,5,3,1,1,0,0,0,1,2,1,0.213,0.37,0.463,0.832
23,2021-04-28,5,5,2,4,1,0,1,3,0,1,0.247,0.39,0.529,0.92
24,2021-04-29,4,4,0,0,0,0,0,0,0,1,0.236,0.376,0.506,0.882
25,2021-04-30,4,4,0,1,0,0,0,1,0,0,0.237,0.372,0.495,0.866
26,April,113,93,15,22,3,0,7,18,19,15,0.237,0.372,0.495,0.866
27,2021-05-01,5,5,0,0,0,0,0,0,0,1,0.224,0.356,0.469,0.825
28,2021-05-02,4,4,0,0,0,0,0,0,0,3,0.216,0.344,0.451,0.795
29,2021-05-04,5,4,0,0,0,0,0,0,1,2,0.208,0.339,0.434,0.772
30,2021-05-05,4,3,1,0,0,0,0,0,1,1,0.202,0.336,0.422,0.758
31,2021-05-07,4,4,0,0,0,0,0,0,0,1,0.195,0.326,0.407,0.733
32,2021-05-08,6,4,1,1,0,0,1,1,2,0,0.197,0.333,0.427,0.761
33,2021-05-09,4,3,2,3,0,0,1,2,1,0,0.217,0.352,0.467,0.818
34,2021-05-11,4,3,0,1,0,0,0,0,0,0,0.22,0.356,0.463,0.819
35,2021-05-12,4,4,0,0,0,0,0,0,0,3,0.213,0.346,0.449,0.795
36,2021-05-13,4,4,1,1,0,0,0,0,0,0,0.214,0.344,0.443,0.787
37,2021-05-14,5,5,1,1,0,0,0,0,0,0,0.213,0.34,0.434,0.773
38,2021-05-15,5,4,2,2,0,0,1,2,1,1,0.221,0.347,0.457,0.804
39,2021-05-16,5,4,2,1,0,0,1,4,1,1,0.222,0.349,0.472,0.821
40,2021-05-17,4,3,0,0,0,0,0,0,1,0,0.218,0.347,0.463,0.809
41,2021-05-18,4,3,1,1,0,0,1,1,1,0,0.22,0.35,0.48,0.83
42,2021-05-19,4,4,0,2,0,0,0,0,0,0,0.227,0.353,0.481,0.834
43,2021-05-20,5,5,0,2,0,0,0,0,0,2,0.233,0.354,0.478,0.832
44,2021-05-21,6,5,2,1,1,0,0,0,1,2,0.232,0.354,0.476,0.83
45,2021-05-22,4,2,2,2,0,0,0,1,2,0,0.241,0.367,0.482,0.849
46,2021-05-23,4,4,0,0,0,0,0,0,0,2,0.235,0.36,0.471,0.83
47,2021-05-25,5,4,1,2,1,0,0,0,1,0,0.241,0.365,0.477,0.842
48,2021-05-26,5,4,1,1,1,0,0,0,1,0,0.242,0.366,0.478,0.844
49,2021-05-29,3,2,0,0,0,0,0,0,1,2,0.239,0.366,0.472,0.838
50,2021-05-31,4,3,1,0,0,0,0,0,1,1,0.235,0.364,0.464,0.828
51,May,107,90,18,21,3,0,5,11,16,22,0.233,0.355,0.433,0.788
52,2021-06-01,5,4,0,0,0,0,0,0,1,0,0.23,0.36,0.455,0.814
53,2021-06-02,4,3,1,1,0,0,0,0,1,1,0.232,0.362,0.453,0.815
54,2021-06-03,4,4,0,0,0,0,0,0,0,1,0.227,0.356,0.443,0.8
55,2021-06-04,5,5,2,1,0,0,1,1,0,3,0.226,0.353,0.452,0.805
56,2021-06-05,4,3,1,2,0,0,0,1,1,0,0.233,0.36,0.455,0.815
57,2021-06-06,4,3,1,0,0,0,0,0,1,0,0.229,0.358,0.449,0.806
58,2021-06-08,5,5,0,1,0,0,0,1,0,1,0.229,0.355,0.443,0.797
59,2021-06-09,4,4,0,0,0,0,0,0,0,2,0.224,0.349,0.435,0.784
60,2021-06-10,5,5,1,2,0,0,1,1,0,1,0.228,0.35,0.447,0.798
61,2021-06-11,5,5,0,1,0,0,0,0,0,0,0.228,0.347,0.442,0.789
62,2021-06-12,4,4,1,3,0,0,1,2,0,1,0.237,0.353,0.461,0.814
63,2021-06-13,5,4,1,1,1,0,0,0,1,1,0.237,0.354,0.461,0.815
64,2021-06-15,5,4,0,1,0,0,0,2,0,3,0.237,0.351,0.458,0.809
65,2021-06-16,6,4,2,2,0,0,1,2,2,1,0.242,0.358,0.471,0.829
66,2021-06-17,4,4,0,2,1,0,0,0,0,0,0.246,0.36,0.475,0.835
67,2021-06-18,5,5,2,2,0,0,0,1,0,1,0.249,0.361,0.474,0.834
68,2021-06-20,3,3,1,1,0,0,0,0,0,2,0.25,0.36,0.472,0.832
69,2021-06-20,3,3,0,0,0,0,0,0,0,1,0.247,0.357,0.467,0.823
70,2021-06-21,3,2,1,0,0,0,0,0,1,0,0.245,0.356,0.463,0.82
71,2021-06-21,3,3,0,0,0,0,0,0,0,1,0.242,0.353,0.458,0.811
72,2021-06-22,4,3,0,0,0,0,0,0,1,1,0.24,0.352,0.452,0.804
73,2021-06-23,5,4,0,4,0,0,0,0,1,0,0.251,0.362,0.461,0.823
74,2021-06-24,5,5,1,2,0,0,1,1,0,1,0.254,0.363,0.471,0.833
75,2021-06-25,5,5,0,2,2,0,0,1,0,1,0.256,0.363,0.477,0.84
76,2021-06-26,5,3,0,0,0,0,0,0,2,2,0.254,0.364,0.471,0.835
77,2021-06-27,4,4,0,1,0,0,0,1,0,0,0.254,0.362,0.468,0.831
78,2021-06-29,4,4,1,1,0,0,0,0,0,2,0.253,0.361,0.465,0.826
79,2021-06-30,4,3,4,3,1,0,0,1,1,0,0.261,0.368,0.474,0.843
80,June,122,108,20,33,5,0,5,15,13,27,0.306,0.377,0.491,0.868
81,2021-07-01,5,5,0,1,0,0,0,1,0,4,0.26,0.366,0.47,0.836
82,2021-07-02,4,4,0,1,0,0,0,0,0,1,0.26,0.365,0.467,0.831
83,2021-07-03,5,3,0,3,0,0,0,1,2,0,0.267,0.374,0.472,0.846
84,2021-07-04,5,3,1,1,0,0,0,0,2,0,0.268,0.377,0.471,0.847
85,2021-07-05,4,3,0,2,2,0,0,0,0,0,0.272,0.381,0.479,0.86
86,2021-07-06,4,4,0,0,0,0,0,0,0,1,0.268,0.377,0.473,0.85
87,2021-07-07,6,6,1,2,0,0,0,0,0,0,0.27,0.376,0.47,0.846
88,2021-07-09,5,3,1,1,0,0,1,1,2,0,0.27,0.379,0.478,0.857
89,2021-07-10,4,4,1,2,0,0,1,3,0,1,0.273,0.38,0.488,0.868
90,2021-07-11,4,3,1,1,1,0,0,0,1,1,0.274,0.381,0.489,0.871
91,2021-07-16,5,5,2,4,0,0,1,2,0,0,0.281,0.387,0.503,0.89
92,2021-07-17,4,3,2,2,0,0,1,2,0,0,0.285,0.388,0.513,0.901
93,2021-07-18,5,4,2,0,0,0,0,0,1,0,0.282,0.386,0.507,0.893
94,2021-07-20,4,4,1,2,0,0,1,1,0,0,0.284,0.387,0.516,0.903
95,2021-07-21,3,3,1,1,0,0,0,0,0,0,0.284,0.386,0.514,0.901
96,2021-07-21,4,1,0,0,0,0,0,0,3,1,0.284,0.39,0.513,0.903
97,2021-07-22,5,3,1,2,0,0,0,0,2,0,0.287,0.395,0.514,0.909
98,2021-07-23,4,3,0,2,0,0,0,1,1,0,0.29,0.398,0.515,0.914
99,2021-07-24,5,4,3,2,0,0,1,2,1,1,0.292,0.4,0.524,0.924
100,2021-07-25,4,4,0,0,0,0,0,0,0,0,0.289,0.397,0.518,0.915
101,2021-07-26,4,3,0,2,0,0,0,0,1,0,0.292,0.4,0.519,0.919
102,2021-07-26,3,3,0,0,0,0,0,0,0,0,0.29,0.397,0.515,0.912
103,2021-07-27,5,3,3,1,0,0,0,0,2,0,0.29,0.4,0.513,0.913
104,2021-07-28,4,4,0,1,0,0,0,0,0,1,0.29,0.398,0.511,0.909
105,2021-07-29,4,4,0,0,0,0,0,0,0,1,0.287,0.395,0.505,0.9
106,2021-07-30,5,3,2,1,0,0,0,1,1,2,0.287,0.397,0.504,0.901
107,2021-07-31,5,5,1,2,0,0,0,0,0,0,0.289,0.397,0.503,0.9
108,July,119,97,23,36,3,0,6,15,19,14,0.371,0.479,0.588,1.067
109,2021-08-01,4,4,0,1,0,0,0,0,0,1,0.288,0.396,0.5,0.896
110,2021-08-03,4,4,2,3,0,0,1,1,0,0,0.293,0.399,0.51,0.909
111,2021-08-04,5,5,0,0,0,0,0,0,0,1,0.289,0.395,0.504,0.898
112,2021-08-05,5,5,1,2,0,0,0,1,0,0,0.291,0.395,0.502,0.897
113,2021-08-06,5,4,2,3,0,0,0,2,1,0,0.295,0.399,0.505,0.904
114,2021-08-07,1,1,0,0,0,0,0,0,0,0,0.294,0.398,0.504,0.902
115,2021-08-08,1,1,0,0,0,0,0,0,0,0,0.294,0.397,0.502,0.9
116,2021-08-10,4,4,0,0,0,0,0,0,0,1,0.291,0.394,0.498,0.892
117,2021-08-11,5,4,1,1,0,0,0,0,1,0,0.29,0.394,0.495,0.889
118,2021-08-12,4,4,0,0,0,0,0,0,0,1,0.288,0.391,0.491,0.881
119,2021-08-13,4,4,0,0,0,0,0,0,0,1,0.285,0.388,0.486,0.874
120,2021-08-14,5,3,2,2,0,0,0,1,2,0,0.288,0.392,0.487,0.879
121,2021-08-15,5,5,1,2,0,0,1,1,0,1,0.289,0.392,0.493,0.885
