Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
82,2021-08-01,4,3,0,0,0,0,0,0,1,2,0.281,0.357,0.468,0.825
83,2021-08-02,5,5,0,1,0,0,0,1,0,1,0.279,0.353,0.462,0.815
84,2021-08-03,4,4,0,0,0,0,0,0,0,1,0.274,0.347,0.453,0.8
85,2021-08-04,4,4,0,0,0,0,0,0,0,1,0.269,0.342,0.444,0.786
86,2021-08-05,1,1,1,0,0,0,0,0,0,0,0.267,0.34,0.442,0.783
87,August,18,17,1,1,0,0,0,1,1,5,0.059,0.111,0.059,0.17
88,2021-09-05,4,4,1,1,0,1,0,2,0,1,0.267,0.339,0.448,0.787
89,2021-09-06,5,5,1,2,0,0,0,0,0,0,0.27,0.34,0.447,0.787
90,2021-09-07,5,5,1,3,1,2,0,3,0,2,0.277,0.345,0.472,0.817
91,2021-09-08,5,5,0,1,0,0,0,0,0,3,0.275,0.342,0.466,0.808
92,2021-09-10,1,0,0,0,0,0,0,0,1,0,0.275,0.345,0.466,0.811
93,2021-09-11,1,0,0,0,0,0,0,0,1,0,0.275,0.347,0.466,0.813
94,2021-09-12,2,2,0,0,0,0,0,0,0,0,0.273,0.345,0.462,0.807
95,2021-09-13,1,1,0,0,0,0,0,0,0,0,0.272,0.343,0.46,0.804
96,2021-09-14,4,3,1,0,0,0,0,0,1,2,0.269,0.342,0.455,0.797
97,2021-09-15,4,4,1,1,0,0,1,1,0,2,0.268,0.341,0.463,0.804
98,2021-09-16,1,1,0,0,0,0,0,0,0,1,0.267,0.339,0.462,0.801
99,2021-09-17,1,1,0,0,0,0,0,0,0,0,0.266,0.338,0.46,0.798
100,2021-09-18,3,3,0,0,0,0,0,0,0,0,0.263,0.335,0.454,0.789
101,2021-09-21,1,1,0,0,0,0,0,0,0,0,0.262,0.333,0.452,0.786
102,2021-09-22,1,1,0,0,0,0,0,0,0,0,0.261,0.332,0.451,0.783
103,2021-09-23,2,2,0,0,0,0,0,0,0,0,0.259,0.33,0.447,0.777
104,2021-09-24,1,1,0,0,0,0,0,0,0,0,0.258,0.329,0.445,0.774
105,2021-09-25,4,4,1,2,0,0,0,1,0,1,0.262,0.331,0.446,0.777
106,2021-09-26,1,0,1,0,0,0,0,0,1,0,0.262,0.333,0.446,0.78
107,2021-09-28,4,3,0,1,0,0,0,0,1,0,0.262,0.336,0.445,0.78
108,2021-09-29,1,1,1,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
109,2021-09-30,0,0,1,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
110,September,52,47,9,11,1,3,1,7,5,12,0.234,0.308,0.447,0.754
111,2021-10-01,0,0,0,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
112,2021-10-02,4,4,0,0,0,0,0,0,0,2,0.257,0.33,0.437,0.766
113,October,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
0,2021-04-17,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
1,2021-04-18,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-04-30,4,3,0,1,1,0,0,0,1,1,0.167,0.286,0.333,0.619
3,April,7,6,0,1,1,0,0,0,1,2,0.167,0.286,0.333,0.619
4,2021-05-02,4,3,1,0,0,0,0,0,1,2,0.111,0.273,0.222,0.495
5,2021-05-04,4,4,1,1,1,0,0,1,0,1,0.154,0.267,0.308,0.574
6,2021-05-04,4,3,0,2,0,0,0,2,1,0,0.25,0.368,0.375,0.743
7,2021-05-05,4,4,1,1,0,1,0,0,0,2,0.25,0.348,0.45,0.798
8,2021-05-07,1,1,0,0,0,0,0,0,0,0,0.238,0.333,0.429,0.762
9,2021-05-08,4,4,1,2,0,0,0,0,0,2,0.28,0.357,0.44,0.797
10,2021-05-09,1,1,0,0,0,0,0,0,0,1,0.269,0.345,0.423,0.768
11,2021-05-10,2,2,0,0,0,0,0,0,0,0,0.25,0.323,0.393,0.715
12,2021-05-11,3,3,0,0,0,0,0,0,0,1,0.226,0.294,0.355,0.649
13,2021-05-13,4,3,1,2,0,0,1,1,1,1,0.265,0.342,0.471,0.813
14,2021-05-14,1,1,0,0,0,0,0,0,0,1,0.257,0.333,0.457,0.79
15,2021-05-16,0,0,0,0,0,0,0,0,0,0,0.257,0.333,0.457,0.79
16,2021-05-17,1,1,0,0,0,0,0,0,0,0,0.25,0.325,0.444,0.769
17,2021-05-18,1,1,0,0,0,0,0,0,0,1,0.243,0.317,0.432,0.75
18,2021-05-19,1,1,0,0,0,0,0,0,0,1,0.237,0.31,0.421,0.731
19,2021-05-20,5,5,2,2,0,0,1,4,0,1,0.256,0.319,0.488,0.808
20,2021-05-22,1,1,0,0,0,0,0,0,0,0,0.25,0.313,0.477,0.79
21,2021-05-23,1,1,1,1,1,0,0,0,0,0,0.267,0.327,0.511,0.838
22,2021-05-25,4,4,0,2,0,0,0,0,0,0,0.286,0.34,0.51,0.85
23,2021-05-26,1,1,1,1,0,0,0,0,0,0,0.3,0.352,0.52,0.872
24,2021-05-27,1,1,0,0,0,0,0,0,0,1,0.294,0.345,0.51,0.855
25,2021-05-28,4,4,2,2,0,0,1,1,0,2,0.309,0.356,0.564,0.92
26,2021-05-29,3,3,0,1,1,0,0,2,0,2,0.31,0.355,0.569,0.924
27,2021-05-30,4,3,0,0,0,0,0,0,1,2,0.295,0.348,0.541,0.89
28,2021-05-31,4,4,1,2,1,0,0,0,0,2,0.308,0.357,0.554,0.911
29,May,63,59,12,19,4,1,3,11,4,23,0.322,0.365,0.576,0.941
30,2021-06-01,3,3,1,2,0,0,0,0,0,0,0.324,0.37,0.559,0.929
31,2021-06-03,4,4,0,1,0,0,0,1,0,2,0.319,0.364,0.542,0.905
32,2021-06-04,4,4,1,1,0,0,1,2,0,3,0.316,0.358,0.566,0.924
33,2021-06-05,4,3,1,0,0,0,0,0,1,2,0.304,0.353,0.544,0.897
34,2021-06-06,3,2,0,1,1,0,0,0,1,0,0.309,0.364,0.556,0.919
35,2021-06-08,5,4,1,2,0,0,0,0,1,0,0.318,0.376,0.553,0.929
36,2021-06-09,4,4,0,1,0,0,0,0,0,2,0.315,0.371,0.539,0.91
37,2021-06-11,3,3,0,0,0,0,0,0,0,3,0.304,0.36,0.522,0.882
38,2021-06-12,1,1,0,0,0,0,0,0,0,1,0.301,0.356,0.516,0.873
39,2021-06-12,2,2,0,0,0,0,0,0,0,1,0.295,0.35,0.505,0.855
40,2021-06-13,3,3,0,0,0,0,0,0,0,3,0.286,0.34,0.49,0.829
41,2021-06-14,1,1,1,1,0,0,0,0,0,0,0.293,0.346,0.495,0.841
42,2021-06-15,3,3,1,1,0,0,1,2,0,0,0.294,0.345,0.52,0.865
43,2021-06-16,5,3,2,2,0,0,1,1,2,0,0.305,0.365,0.552,0.918
44,2021-06-17,4,3,2,3,1,1,0,1,1,0,0.324,0.387,0.593,0.979
45,2021-06-18,4,3,1,0,0,0,0,0,1,2,0.315,0.382,0.577,0.959
46,2021-06-19,1,1,1,0,0,0,0,0,0,0,0.313,0.379,0.571,0.95
47,2021-06-20,5,5,0,2,1,0,0,1,0,0,0.316,0.38,0.573,0.952
48,2021-06-22,0,0,0,0,0,0,0,0,0,0,0.316,0.38,0.573,0.952
49,2021-06-23,6,6,1,3,1,0,0,3,0,0,0.325,0.385,0.577,0.962
50,2021-06-25,1,1,0,0,0,0,0,0,0,0,0.323,0.382,0.573,0.955
51,2021-06-26,5,2,2,1,0,0,0,1,3,0,0.325,0.397,0.571,0.969
52,2021-06-27,4,3,0,1,1,0,0,1,1,1,0.326,0.4,0.574,0.974
53,2021-06-28,4,3,0,0,0,0,0,0,1,2,0.318,0.396,0.561,0.957
54,2021-06-29,4,4,0,1,1,0,0,1,0,3,0.316,0.392,0.559,0.951
55,June,83,71,15,23,6,1,3,14,12,25,0.324,0.422,0.563,0.985
56,2021-07-01,4,4,0,2,0,0,0,0,0,1,0.321,0.395,0.557,0.952
57,2021-07-02,5,4,3,1,0,0,0,0,1,1,0.319,0.395,0.549,0.944
58,2021-07-03,3,3,0,0,0,0,0,0,0,1,0.313,0.388,0.537,0.925
59,2021-07-04,1,1,0,0,0,0,0,0,0,1,0.311,0.386,0.534,0.919
60,2021-07-05,1,1,0,0,0,0,0,1,0,0,0.309,0.383,0.53,0.913
61,2021-07-06,5,4,0,1,0,0,0,0,1,0,0.307,0.384,0.523,0.907
62,2021-07-07,4,4,0,0,0,0,0,0,0,2,0.299,0.375,0.51,0.885
63,2021-07-09,4,4,0,0,0,0,0,0,0,2,0.292,0.367,0.497,0.864
64,2021-07-10,2,2,0,0,0,0,0,0,0,1,0.288,0.363,0.491,0.853
65,2021-07-11,4,4,1,1,0,0,0,0,0,2,0.287,0.36,0.485,0.845
66,2021-07-16,4,3,1,0,0,0,0,0,1,1,0.282,0.358,0.476,0.834
67,2021-07-17,4,4,0,1,0,0,0,0,0,0,0.282,0.356,0.471,0.827
68,2021-07-18,1,0,0,0,0,0,0,0,1,0,0.282,0.359,0.471,0.83
69,2021-07-19,3,3,0,0,0,0,0,0,0,1,0.277,0.354,0.463,0.817
70,2021-07-20,1,1,0,0,0,0,0,0,0,0,0.275,0.352,0.461,0.812
71,2021-07-21,0,0,1,0,0,0,0,0,0,0,0.275,0.352,0.461,0.812
72,2021-07-22,3,3,0,1,0,0,0,0,0,2,0.276,0.351,0.459,0.81
73,2021-07-23,3,2,1,1,0,0,1,1,0,0,0.279,0.356,0.475,0.832
74,2021-07-24,3,3,0,2,1,0,0,0,0,1,0.285,0.361,0.484,0.844
75,2021-07-25,4,4,1,1,1,0,0,0,0,1,0.284,0.358,0.484,0.843
76,2021-07-27,1,1,0,0,0,0,0,0,0,0,0.283,0.357,0.482,0.838
77,2021-07-28,4,4,0,1,0,0,0,0,0,1,0.282,0.355,0.477,0.832
78,2021-07-29,1,1,0,0,0,0,0,0,0,0,0.281,0.353,0.474,0.828
79,2021-07-30,1,1,0,0,0,0,0,0,0,1,0.279,0.352,0.472,0.824
80,2021-07-31,4,3,0,2,0,0,0,0,0,0,0.285,0.359,0.475,0.834
81,July,70,64,8,14,2,0,1,2,4,19,0.219,0.286,0.297,0.583
82,2021-08-01,4,3,0,0,0,0,0,0,1,2,0.281,0.357,0.468,0.825
83,2021-08-02,5,5,0,1,0,0,0,1,0,1,0.279,0.353,0.462,0.815
84,2021-08-03,4,4,0,0,0,0,0,0,0,1,0.274,0.347,0.453,0.8
85,2021-08-04,4,4,0,0,0,0,0,0,0,1,0.269,0.342,0.444,0.786
86,2021-08-05,1,1,1,0,0,0,0,0,0,0,0.267,0.34,0.442,0.783
87,August,18,17,1,1,0,0,0,1,1,5,0.059,0.111,0.059,0.17
88,2021-09-05,4,4,1,1,0,1,0,2,0,1,0.267,0.339,0.448,0.787
89,2021-09-06,5,5,1,2,0,0,0,0,0,0,0.27,0.34,0.447,0.787
90,2021-09-07,5,5,1,3,1,2,0,3,0,2,0.277,0.345,0.472,0.817
91,2021-09-08,5,5,0,1,0,0,0,0,0,3,0.275,0.342,0.466,0.808
92,2021-09-10,1,0,0,0,0,0,0,0,1,0,0.275,0.345,0.466,0.811
93,2021-09-11,1,0,0,0,0,0,0,0,1,0,0.275,0.347,0.466,0.813
94,2021-09-12,2,2,0,0,0,0,0,0,0,0,0.273,0.345,0.462,0.807
95,2021-09-13,1,1,0,0,0,0,0,0,0,0,0.272,0.343,0.46,0.804
96,2021-09-14,4,3,1,0,0,0,0,0,1,2,0.269,0.342,0.455,0.797
97,2021-09-15,4,4,1,1,0,0,1,1,0,2,0.268,0.341,0.463,0.804
98,2021-09-16,1,1,0,0,0,0,0,0,0,1,0.267,0.339,0.462,0.801
99,2021-09-17,1,1,0,0,0,0,0,0,0,0,0.266,0.338,0.46,0.798
100,2021-09-18,3,3,0,0,0,0,0,0,0,0,0.263,0.335,0.454,0.789
101,2021-09-21,1,1,0,0,0,0,0,0,0,0,0.262,0.333,0.452,0.786
102,2021-09-22,1,1,0,0,0,0,0,0,0,0,0.261,0.332,0.451,0.783
103,2021-09-23,2,2,0,0,0,0,0,0,0,0,0.259,0.33,0.447,0.777
104,2021-09-24,1,1,0,0,0,0,0,0,0,0,0.258,0.329,0.445,0.774
105,2021-09-25,4,4,1,2,0,0,0,1,0,1,0.262,0.331,0.446,0.777
106,2021-09-26,1,0,1,0,0,0,0,0,1,0,0.262,0.333,0.446,0.78
107,2021-09-28,4,3,0,1,0,0,0,0,1,0,0.262,0.336,0.445,0.78
108,2021-09-29,1,1,1,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
109,2021-09-30,0,0,1,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
110,September,52,47,9,11,1,3,1,7,5,12,0.234,0.308,0.447,0.754
111,2021-10-01,0,0,0,0,0,0,0,0,0,0,0.261,0.334,0.443,0.778
112,2021-10-02,4,4,0,0,0,0,0,0,0,2,0.257,0.33,0.437,0.766
113,October,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
