Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
40,2021-05-21,5,4,0,0,0,0,0,1,1,2,0.246,0.344,0.448,0.792
41,2021-05-22,4,2,0,1,0,0,0,0,2,0,0.25,0.354,0.449,0.803
42,2021-05-23,4,3,1,0,0,0,0,0,1,2,0.245,0.352,0.439,0.79
43,2021-05-26,4,3,0,0,0,0,0,0,1,1,0.239,0.349,0.43,0.779
44,2021-05-27,5,5,1,2,1,0,0,0,0,1,0.245,0.351,0.435,0.786
45,2021-05-28,3,3,0,0,0,0,0,0,0,2,0.24,0.345,0.427,0.771
46,2021-05-29,5,4,2,2,0,0,0,0,1,0,0.247,0.352,0.429,0.78
47,2021-05-30,4,4,0,1,0,0,0,0,0,1,0.247,0.349,0.424,0.774
48,2021-05-31,4,3,0,0,0,0,0,0,1,1,0.242,0.347,0.416,0.764
49,May,91,77,9,19,2,0,1,6,13,27,0.247,0.363,0.312,0.674
50,2021-06-01,4,4,1,2,1,0,1,2,0,1,0.248,0.351,0.442,0.793
51,2021-06-03,3,3,0,1,0,0,0,0,0,0,0.25,0.35,0.44,0.791
52,2021-06-04,4,3,2,1,0,0,0,0,1,0,0.251,0.353,0.439,0.792
53,2021-06-05,4,4,0,0,0,0,0,0,0,2,0.246,0.346,0.429,0.775
54,2021-06-06,1,1,0,1,0,0,0,0,0,0,0.25,0.35,0.432,0.781
55,2021-06-07,4,4,0,0,0,0,0,0,0,2,0.244,0.343,0.422,0.765
56,2021-06-08,4,4,1,1,0,0,1,1,0,0,0.245,0.341,0.435,0.776
57,2021-06-11,4,3,2,1,0,0,1,1,1,2,0.246,0.344,0.449,0.793
58,2021-06-12,4,3,1,0,0,0,0,0,1,1,0.242,0.342,0.442,0.784
59,2021-06-13,4,4,0,0,0,0,0,0,0,1,0.237,0.336,0.433,0.769
60,2021-06-14,4,4,0,0,0,0,0,0,0,2,0.232,0.33,0.424,0.755
61,2021-06-15,4,4,0,2,0,0,0,0,0,0,0.238,0.333,0.426,0.759
62,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.236,0.332,0.424,0.756
63,2021-06-17,4,4,0,0,0,0,0,0,0,1,0.232,0.326,0.415,0.742
64,2021-06-18,3,2,0,0,0,0,0,0,1,1,0.23,0.326,0.411,0.738
65,2021-06-20,3,3,0,0,0,0,0,0,0,3,0.226,0.322,0.406,0.728
66,2021-06-21,4,3,0,2,2,0,0,0,1,0,0.233,0.329,0.419,0.748
67,2021-06-22,4,4,1,2,0,0,1,2,0,1,0.237,0.332,0.434,0.766
68,2021-06-24,4,4,1,1,0,0,1,2,0,0,0.238,0.331,0.444,0.775
69,2021-06-25,4,3,0,0,0,0,0,0,0,3,0.235,0.33,0.438,0.768
70,2021-06-26,4,4,0,0,0,0,0,0,0,2,0.23,0.325,0.43,0.755
71,2021-06-27,3,3,0,0,0,0,0,0,0,2,0.227,0.321,0.425,0.746
72,2021-06-29,5,3,0,1,0,0,0,0,2,1,0.229,0.326,0.424,0.75
73,2021-06-30,5,2,1,1,0,0,0,0,3,0,0.231,0.335,0.424,0.759
74,June,88,77,10,16,3,0,5,8,10,25,0.208,0.307,0.442,0.748
75,2021-07-02,4,3,0,1,1,0,0,0,1,0,0.232,0.337,0.427,0.764
76,2021-07-03,4,2,0,1,1,0,0,0,2,0,0.235,0.343,0.432,0.775
77,2021-07-04,5,5,0,2,0,0,0,0,0,0,0.238,0.344,0.431,0.775
78,2021-07-05,4,3,0,0,0,0,0,0,1,0,0.235,0.342,0.426,0.769
79,2021-07-06,5,4,0,1,0,0,0,0,1,2,0.235,0.343,0.424,0.767
80,2021-07-07,4,4,0,1,0,0,0,1,0,0,0.236,0.342,0.421,0.763
81,2021-07-09,6,4,1,1,1,0,0,0,1,2,0.236,0.345,0.422,0.767
82,2021-07-10,4,4,0,1,0,0,0,0,0,3,0.236,0.344,0.419,0.763
83,2021-07-16,4,3,0,0,0,0,0,0,1,0,0.233,0.343,0.415,0.758
84,2021-07-17,5,4,2,3,0,0,1,2,0,1,0.241,0.35,0.431,0.78
85,2021-07-18,1,1,0,0,0,0,0,0,0,1,0.24,0.349,0.429,0.778
86,2021-07-19,4,4,0,1,1,0,0,0,0,0,0.24,0.348,0.43,0.778
87,2021-07-20,5,5,0,1,0,0,0,0,0,2,0.239,0.345,0.426,0.771
88,2021-07-21,5,2,0,1,1,0,0,0,1,0,0.241,0.352,0.43,0.782
89,2021-07-22,4,4,0,0,0,0,0,0,0,1,0.238,0.348,0.424,0.772
90,2021-07-24,4,3,1,1,0,0,1,1,0,0,0.239,0.35,0.433,0.783
91,2021-07-25,4,2,1,0,0,0,0,0,2,0,0.237,0.351,0.431,0.782
92,2021-07-26,5,5,1,1,0,0,1,1,0,1,0.237,0.349,0.437,0.786
93,2021-07-27,5,5,0,0,0,0,0,0,0,3,0.233,0.344,0.43,0.774
94,2021-07-29,4,4,1,2,0,0,1,2,0,2,0.236,0.346,0.44,0.786
95,2021-07-30,4,4,1,1,1,0,0,0,0,1,0.236,0.345,0.441,0.786
96,2021-07-31,5,5,0,0,0,0,0,0,0,3,0.233,0.34,0.434,0.774
97,July,95,80,8,19,6,0,4,7,10,22,0.238,0.358,0.463,0.82
98,2021-08-01,1,0,1,0,0,0,0,0,1,0,0.233,0.342,0.434,0.776
99,2021-08-03,4,3,1,1,0,0,0,1,1,2,0.234,0.344,0.433,0.777
100,2021-08-04,5,5,1,1,0,0,0,0,0,1,0.233,0.342,0.429,0.772
101,2021-08-05,4,4,1,1,1,0,0,2,0,2,0.233,0.341,0.43,0.771
102,2021-08-06,1,1,0,0,0,0,0,0,0,1,0.233,0.34,0.429,0.769
103,2021-08-07,4,4,0,0,0,0,0,0,0,4,0.23,0.337,0.424,0.761
104,2021-08-08,4,4,1,1,1,0,0,0,0,2,0.23,0.336,0.425,0.761
105,2021-08-10,4,3,0,0,0,0,0,0,0,0,0.228,0.335,0.421,0.756
106,2021-08-10,1,1,0,0,0,0,0,0,0,1,0.227,0.334,0.42,0.754
107,2021-08-11,2,2,0,0,0,0,0,0,0,1,0.226,0.333,0.417,0.75
108,August,30,27,5,4,2,0,0,3,2,14,0.148,0.233,0.222,0.456
109,2021-09-04,4,3,1,0,0,0,0,0,1,2,0.224,0.332,0.414,0.746
110,2021-09-05,1,1,0,0,0,0,0,0,0,0,0.223,0.331,0.413,0.744
111,2021-09-06,4,4,0,2,0,0,0,0,0,1,0.227,0.333,0.414,0.746
112,2021-09-07,4,4,1,1,0,0,1,1,0,2,0.227,0.332,0.42,0.752
113,2021-09-08,4,4,1,0,0,0,0,0,0,1,0.224,0.329,0.416,0.744
114,2021-09-10,4,3,0,0,0,0,0,0,1,1,0.223,0.328,0.412,0.74
115,2021-09-11,3,3,0,2,0,0,0,2,0,1,0.226,0.33,0.414,0.744
116,2021-09-12,4,4,0,0,0,0,0,0,0,3,0.224,0.327,0.41,0.737
117,2021-09-14,4,3,1,1,0,0,0,0,1,0,0.225,0.329,0.409,0.738
118,2021-09-15,1,0,0,0,0,0,0,0,0,0,0.225,0.33,0.409,0.739
119,2021-09-16,4,4,2,2,0,0,1,2,0,1,0.228,0.332,0.418,0.75
120,2021-09-17,5,5,0,0,0,0,0,0,0,4,0.225,0.328,0.413,0.741
121,2021-09-18,5,4,1,1,0,0,1,2,1,1,0.225,0.329,0.419,0.748
122,2021-09-19,1,0,1,0,0,0,0,0,1,0,0.225,0.33,0.419,0.749
123,2021-09-21,5,3,1,2,0,0,1,2,1,1,0.228,0.333,0.428,0.762
124,2021-09-22,1,1,0,0,0,0,0,1,0,0,0.228,0.333,0.427,0.76
125,2021-09-24,4,3,0,1,1,0,0,1,1,1,0.228,0.334,0.429,0.763
126,2021-09-25,5,5,1,2,1,0,0,2,0,0,0.231,0.335,0.431,0.766
127,2021-09-26,4,3,1,1,0,0,0,0,1,1,0.231,0.336,0.43,0.766
128,2021-09-28,1,1,0,0,0,0,0,0,0,0,0.231,0.335,0.429,0.765
129,2021-09-29,5,4,0,2,1,0,0,3,0,0,0.233,0.336,0.432,0.769
130,2021-09-30,4,4,2,2,1,0,0,1,0,1,0.236,0.338,0.436,0.773
131,September,77,66,13,19,4,0,4,17,8,21,0.288,0.364,0.53,0.894
132,2021-10-01,1,1,0,1,1,0,0,0,0,0,0.238,0.339,0.439,0.778
133,2021-10-02,2,1,0,0,0,0,0,0,1,1,0.237,0.34,0.438,0.778
134,October,3,2,0,1,1,0,0,0,1,1,0.5,0.667,1.0,1.667
0,2021-04-01,4,3,2,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0
1,2021-04-03,4,2,0,0,0,0,0,0,2,1,0.0,0.25,0.0,0.25
2,2021-04-04,4,4,0,0,0,0,0,0,0,4,0.0,0.167,0.0,0.167
3,2021-04-05,4,3,1,1,0,0,1,2,0,0,0.083,0.25,0.333,0.583
4,2021-04-06,4,2,0,0,0,0,0,0,1,0,0.071,0.3,0.286,0.586
5,2021-04-07,1,0,0,0,0,0,0,0,1,0,0.071,0.333,0.286,0.619
6,2021-04-08,4,4,0,1,0,0,0,0,0,3,0.111,0.32,0.278,0.598
7,2021-04-10,4,4,1,1,0,0,0,0,0,2,0.136,0.31,0.273,0.583
8,2021-04-11,4,3,0,2,0,0,0,0,0,0,0.2,0.364,0.32,0.684
9,2021-04-12,4,3,0,1,0,0,0,0,1,1,0.214,0.378,0.321,0.7
10,2021-04-13,4,3,2,1,0,0,1,2,0,0,0.226,0.39,0.419,0.81
11,2021-04-16,5,4,1,2,0,0,1,1,0,1,0.257,0.413,0.514,0.927
12,2021-04-17,4,4,2,2,0,0,2,2,0,0,0.282,0.42,0.667,1.087
13,2021-04-18,5,5,0,1,0,0,0,0,0,1,0.273,0.4,0.614,1.014
14,2021-04-20,4,3,0,0,0,0,0,1,1,2,0.255,0.39,0.574,0.964
15,2021-04-21,5,5,2,2,1,0,0,0,0,2,0.269,0.391,0.577,0.968
16,2021-04-22,4,4,1,1,0,0,0,1,0,3,0.268,0.382,0.554,0.936
17,2021-04-23,5,4,1,1,0,0,1,3,1,2,0.267,0.384,0.583,0.967
18,2021-04-24,5,5,0,0,0,0,0,0,0,1,0.246,0.359,0.538,0.897
19,2021-04-25,1,1,0,0,0,0,0,0,0,0,0.242,0.354,0.53,0.885
20,2021-04-26,5,5,2,1,0,0,1,2,0,2,0.239,0.345,0.549,0.894
21,2021-04-27,4,4,0,0,0,0,0,0,0,2,0.227,0.33,0.52,0.85
22,2021-04-28,2,2,0,0,0,0,0,0,0,0,0.221,0.322,0.506,0.829
23,2021-04-29,6,4,1,1,0,0,0,1,1,0,0.222,0.323,0.494,0.817
24,2021-04-30,3,3,0,2,1,0,0,0,0,0,0.238,0.333,0.512,0.845
25,April,99,84,16,20,2,0,7,16,8,28,0.238,0.333,0.512,0.845
26,2021-05-02,0,0,0,0,0,0,0,0,0,0,0.238,0.333,0.512,0.845
27,2021-05-04,4,3,0,0,0,0,0,0,1,2,0.23,0.33,0.494,0.824
28,2021-05-04,1,0,0,0,0,0,0,0,1,0,0.23,0.337,0.494,0.831
29,2021-05-05,5,5,1,0,0,0,0,0,0,3,0.217,0.321,0.467,0.788
30,2021-05-07,4,3,0,0,0,0,0,0,1,1,0.211,0.319,0.453,0.771
31,2021-05-08,3,2,1,1,0,0,0,1,0,1,0.216,0.328,0.454,0.781
32,2021-05-09,4,4,0,0,0,0,0,0,0,2,0.208,0.317,0.436,0.752
33,2021-05-11,4,3,0,2,0,0,0,1,1,0,0.221,0.331,0.442,0.773
34,2021-05-12,5,5,0,4,0,0,0,0,0,1,0.248,0.349,0.459,0.808
35,2021-05-14,5,5,1,1,0,0,0,0,0,2,0.246,0.343,0.447,0.791
36,2021-05-16,5,4,0,1,1,0,0,0,1,1,0.246,0.345,0.449,0.794
37,2021-05-17,4,4,2,2,0,0,1,1,0,1,0.254,0.35,0.475,0.825
38,2021-05-18,5,5,0,2,0,0,0,2,0,1,0.26,0.351,0.472,0.824
39,2021-05-19,4,3,0,0,0,0,0,0,1,2,0.254,0.349,0.462,0.81
40,2021-05-21,5,4,0,0,0,0,0,1,1,2,0.246,0.344,0.448,0.792
41,2021-05-22,4,2,0,1,0,0,0,0,2,0,0.25,0.354,0.449,0.803
42,2021-05-23,4,3,1,0,0,0,0,0,1,2,0.245,0.352,0.439,0.79
43,2021-05-26,4,3,0,0,0,0,0,0,1,1,0.239,0.349,0.43,0.779
44,2021-05-27,5,5,1,2,1,0,0,0,0,1,0.245,0.351,0.435,0.786
45,2021-05-28,3,3,0,0,0,0,0,0,0,2,0.24,0.345,0.427,0.771
46,2021-05-29,5,4,2,2,0,0,0,0,1,0,0.247,0.352,0.429,0.78
47,2021-05-30,4,4,0,1,0,0,0,0,0,1,0.247,0.349,0.424,0.774
48,2021-05-31,4,3,0,0,0,0,0,0,1,1,0.242,0.347,0.416,0.764
49,May,91,77,9,19,2,0,1,6,13,27,0.247,0.363,0.312,0.674
50,2021-06-01,4,4,1,2,1,0,1,2,0,1,0.248,0.351,0.442,0.793
51,2021-06-03,3,3,0,1,0,0,0,0,0,0,0.25,0.35,0.44,0.791
52,2021-06-04,4,3,2,1,0,0,0,0,1,0,0.251,0.353,0.439,0.792
53,2021-06-05,4,4,0,0,0,0,0,0,0,2,0.246,0.346,0.429,0.775
54,2021-06-06,1,1,0,1,0,0,0,0,0,0,0.25,0.35,0.432,0.781
55,2021-06-07,4,4,0,0,0,0,0,0,0,2,0.244,0.343,0.422,0.765
56,2021-06-08,4,4,1,1,0,0,1,1,0,0,0.245,0.341,0.435,0.776
57,2021-06-11,4,3,2,1,0,0,1,1,1,2,0.246,0.344,0.449,0.793
58,2021-06-12,4,3,1,0,0,0,0,0,1,1,0.242,0.342,0.442,0.784
59,2021-06-13,4,4,0,0,0,0,0,0,0,1,0.237,0.336,0.433,0.769
60,2021-06-14,4,4,0,0,0,0,0,0,0,2,0.232,0.33,0.424,0.755
61,2021-06-15,4,4,0,2,0,0,0,0,0,0,0.238,0.333,0.426,0.759
62,2021-06-16,1,1,0,0,0,0,0,0,0,0,0.236,0.332,0.424,0.756
63,2021-06-17,4,4,0,0,0,0,0,0,0,1,0.232,0.326,0.415,0.742
64,2021-06-18,3,2,0,0,0,0,0,0,1,1,0.23,0.326,0.411,0.738
65,2021-06-20,3,3,0,0,0,0,0,0,0,3,0.226,0.322,0.406,0.728
66,2021-06-21,4,3,0,2,2,0,0,0,1,0,0.233,0.329,0.419,0.748
67,2021-06-22,4,4,1,2,0,0,1,2,0,1,0.237,0.332,0.434,0.766
68,2021-06-24,4,4,1,1,0,0,1,2,0,0,0.238,0.331,0.444,0.775
69,2021-06-25,4,3,0,0,0,0,0,0,0,3,0.235,0.33,0.438,0.768
70,2021-06-26,4,4,0,0,0,0,0,0,0,2,0.23,0.325,0.43,0.755
71,2021-06-27,3,3,0,0,0,0,0,0,0,2,0.227,0.321,0.425,0.746
72,2021-06-29,5,3,0,1,0,0,0,0,2,1,0.229,0.326,0.424,0.75
73,2021-06-30,5,2,1,1,0,0,0,0,3,0,0.231,0.335,0.424,0.759
74,June,88,77,10,16,3,0,5,8,10,25,0.208,0.307,0.442,0.748
75,2021-07-02,4,3,0,1,1,0,0,0,1,0,0.232,0.337,0.427,0.764
76,2021-07-03,4,2,0,1,1,0,0,0,2,0,0.235,0.343,0.432,0.775
77,2021-07-04,5,5,0,2,0,0,0,0,0,0,0.238,0.344,0.431,0.775
78,2021-07-05,4,3,0,0,0,0,0,0,1,0,0.235,0.342,0.426,0.769
79,2021-07-06,5,4,0,1,0,0,0,0,1,2,0.235,0.343,0.424,0.767
80,2021-07-07,4,4,0,1,0,0,0,1,0,0,0.236,0.342,0.421,0.763
81,2021-07-09,6,4,1,1,1,0,0,0,1,2,0.236,0.345,0.422,0.767
82,2021-07-10,4,4,0,1,0,0,0,0,0,3,0.236,0.344,0.419,0.763
83,2021-07-16,4,3,0,0,0,0,0,0,1,0,0.233,0.343,0.415,0.758
84,2021-07-17,5,4,2,3,0,0,1,2,0,1,0.241,0.35,0.431,0.78
85,2021-07-18,1,1,0,0,0,0,0,0,0,1,0.24,0.349,0.429,0.778
86,2021-07-19,4,4,0,1,1,0,0,0,0,0,0.24,0.348,0.43,0.778
87,2021-07-20,5,5,0,1,0,0,0,0,0,2,0.239,0.345,0.426,0.771
88,2021-07-21,5,2,0,1,1,0,0,0,1,0,0.241,0.352,0.43,0.782
89,2021-07-22,4,4,0,0,0,0,0,0,0,1,0.238,0.348,0.424,0.772
90,2021-07-24,4,3,1,1,0,0,1,1,0,0,0.239,0.35,0.433,0.783
91,2021-07-25,4,2,1,0,0,0,0,0,2,0,0.237,0.351,0.431,0.782
92,2021-07-26,5,5,1,1,0,0,1,1,0,1,0.237,0.349,0.437,0.786
93,2021-07-27,5,5,0,0,0,0,0,0,0,3,0.233,0.344,0.43,0.774
94,2021-07-29,4,4,1,2,0,0,1,2,0,2,0.236,0.346,0.44,0.786
95,2021-07-30,4,4,1,1,1,0,0,0,0,1,0.236,0.345,0.441,0.786
96,2021-07-31,5,5,0,0,0,0,0,0,0,3,0.233,0.34,0.434,0.774
97,July,95,80,8,19,6,0,4,7,10,22,0.238,0.358,0.463,0.82
98,2021-08-01,1,0,1,0,0,0,0,0,1,0,0.233,0.342,0.434,0.776
99,2021-08-03,4,3,1,1,0,0,0,1,1,2,0.234,0.344,0.433,0.777
100,2021-08-04,5,5,1,1,0,0,0,0,0,1,0.233,0.342,0.429,0.772
101,2021-08-05,4,4,1,1,1,0,0,2,0,2,0.233,0.341,0.43,0.771
102,2021-08-06,1,1,0,0,0,0,0,0,0,1,0.233,0.34,0.429,0.769
103,2021-08-07,4,4,0,0,0,0,0,0,0,4,0.23,0.337,0.424,0.761
104,2021-08-08,4,4,1,1,1,0,0,0,0,2,0.23,0.336,0.425,0.761
105,2021-08-10,4,3,0,0,0,0,0,0,0,0,0.228,0.335,0.421,0.756
106,2021-08-10,1,1,0,0,0,0,0,0,0,1,0.227,0.334,0.42,0.754
107,2021-08-11,2,2,0,0,0,0,0,0,0,1,0.226,0.333,0.417,0.75
108,August,30,27,5,4,2,0,0,3,2,14,0.148,0.233,0.222,0.456
109,2021-09-04,4,3,1,0,0,0,0,0,1,2,0.224,0.332,0.414,0.746
110,2021-09-05,1,1,0,0,0,0,0,0,0,0,0.223,0.331,0.413,0.744
111,2021-09-06,4,4,0,2,0,0,0,0,0,1,0.227,0.333,0.414,0.746
112,2021-09-07,4,4,1,1,0,0,1,1,0,2,0.227,0.332,0.42,0.752
113,2021-09-08,4,4,1,0,0,0,0,0,0,1,0.224,0.329,0.416,0.744
114,2021-09-10,4,3,0,0,0,0,0,0,1,1,0.223,0.328,0.412,0.74
115,2021-09-11,3,3,0,2,0,0,0,2,0,1,0.226,0.33,0.414,0.744
116,2021-09-12,4,4,0,0,0,0,0,0,0,3,0.224,0.327,0.41,0.737
117,2021-09-14,4,3,1,1,0,0,0,0,1,0,0.225,0.329,0.409,0.738
118,2021-09-15,1,0,0,0,0,0,0,0,0,0,0.225,0.33,0.409,0.739
119,2021-09-16,4,4,2,2,0,0,1,2,0,1,0.228,0.332,0.418,0.75
120,2021-09-17,5,5,0,0,0,0,0,0,0,4,0.225,0.328,0.413,0.741
121,2021-09-18,5,4,1,1,0,0,1,2,1,1,0.225,0.329,0.419,0.748
122,2021-09-19,1,0,1,0,0,0,0,0,1,0,0.225,0.33,0.419,0.749
123,2021-09-21,5,3,1,2,0,0,1,2,1,1,0.228,0.333,0.428,0.762
124,2021-09-22,1,1,0,0,0,0,0,1,0,0,0.228,0.333,0.427,0.76
125,2021-09-24,4,3,0,1,1,0,0,1,1,1,0.228,0.334,0.429,0.763
126,2021-09-25,5,5,1,2,1,0,0,2,0,0,0.231,0.335,0.431,0.766
127,2021-09-26,4,3,1,1,0,0,0,0,1,1,0.231,0.336,0.43,0.766
128,2021-09-28,1,1,0,0,0,0,0,0,0,0,0.231,0.335,0.429,0.765
129,2021-09-29,5,4,0,2,1,0,0,3,0,0,0.233,0.336,0.432,0.769
130,2021-09-30,4,4,2,2,1,0,0,1,0,1,0.236,0.338,0.436,0.773
131,September,77,66,13,19,4,0,4,17,8,21,0.288,0.364,0.53,0.894
132,2021-10-01,1,1,0,1,1,0,0,0,0,0,0.238,0.339,0.439,0.778
133,2021-10-02,2,1,0,0,0,0,0,0,1,1,0.237,0.34,0.438,0.778
134,October,3,2,0,1,1,0,0,0,1,1,0.5,0.667,1.0,1.667
