Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
66,2021-06-16,4,4,0,1,1,0,0,0,0,1,0.23,0.269,0.315,0.584
67,2021-06-18,3,3,0,0,0,0,0,0,0,1,0.227,0.266,0.311,0.576
68,2021-06-19,5,4,2,3,0,0,0,2,0,0,0.236,0.276,0.318,0.594
69,2021-06-20,3,3,0,0,0,0,0,0,0,1,0.233,0.273,0.314,0.587
70,2021-06-22,4,4,0,1,1,0,0,0,0,3,0.233,0.272,0.317,0.59
71,2021-06-23,5,5,3,4,1,0,0,1,0,0,0.244,0.282,0.331,0.613
72,2021-06-25,3,3,0,0,0,0,0,0,0,1,0.241,0.279,0.327,0.606
73,2021-06-25,3,3,0,0,0,0,0,0,0,1,0.238,0.276,0.323,0.599
74,2021-06-27,4,4,0,0,0,0,0,1,0,2,0.235,0.272,0.318,0.59
75,2021-06-28,4,3,1,2,1,0,0,2,1,0,0.24,0.279,0.326,0.605
76,2021-06-29,4,1,0,0,0,0,0,0,3,1,0.239,0.285,0.325,0.61
77,2021-06-30,4,3,1,1,0,0,0,0,1,0,0.24,0.288,0.325,0.613
78,June,86,79,14,26,4,0,0,11,6,20,0.329,0.384,0.38,0.764
79,2021-07-02,3,3,0,0,0,0,0,0,0,1,0.237,0.285,0.321,0.606
80,2021-07-03,3,3,0,1,0,0,0,0,0,0,0.238,0.286,0.321,0.607
81,2021-07-04,3,2,0,0,0,0,0,0,1,1,0.237,0.286,0.319,0.605
82,2021-07-05,5,4,2,2,1,0,1,2,1,0,0.24,0.291,0.336,0.627
83,2021-07-06,5,5,1,0,0,0,0,0,0,2,0.236,0.287,0.33,0.616
84,2021-07-07,4,3,0,2,0,0,0,0,1,0,0.241,0.292,0.333,0.626
85,2021-07-08,4,4,0,0,0,0,0,0,0,2,0.237,0.289,0.329,0.618
86,2021-07-09,4,2,1,1,0,0,0,2,2,1,0.239,0.294,0.33,0.624
87,2021-07-10,3,3,1,2,0,0,1,2,0,1,0.243,0.298,0.343,0.641
88,2021-07-23,4,4,0,1,0,0,0,0,0,0,0.243,0.297,0.342,0.639
89,2021-07-24,4,2,0,1,0,0,0,0,2,0,0.245,0.303,0.343,0.646
90,2021-07-25,3,3,0,1,0,0,0,0,0,2,0.246,0.303,0.343,0.646
91,2021-07-26,1,1,0,0,0,0,0,0,0,1,0.245,0.302,0.342,0.644
92,2021-07-27,1,1,0,0,0,0,0,0,0,0,0.244,0.301,0.341,0.642
93,2021-07-29,3,3,0,0,0,0,0,0,0,2,0.242,0.299,0.338,0.636
94,2021-07-29,4,4,2,3,0,0,1,2,0,0,0.248,0.304,0.352,0.656
95,2021-07-30,4,4,0,1,0,0,0,0,0,1,0.248,0.303,0.351,0.654
96,2021-07-31,4,3,0,1,0,0,0,0,1,0,0.249,0.305,0.351,0.656
97,July,62,54,7,16,1,0,3,8,8,14,0.296,0.387,0.481,0.869
98,2021-08-01,6,5,1,2,0,0,0,2,1,1,0.252,0.309,0.352,0.66
99,2021-08-02,5,5,0,2,0,0,0,1,0,0,0.254,0.31,0.352,0.662
100,2021-08-03,4,3,1,1,0,0,0,0,1,1,0.254,0.312,0.352,0.664
101,2021-08-04,3,2,0,0,0,0,0,0,1,1,0.253,0.312,0.35,0.662
102,2021-08-05,4,4,1,1,1,0,0,0,0,3,0.253,0.311,0.352,0.663
103,2021-08-06,3,3,0,0,0,0,0,0,0,2,0.251,0.309,0.349,0.658
104,2021-08-07,4,4,1,2,1,0,0,0,0,1,0.254,0.311,0.353,0.664
105,2021-08-08,3,3,0,1,0,0,0,0,0,0,0.254,0.311,0.353,0.664
106,2021-08-10,1,1,0,0,0,0,0,0,0,1,0.254,0.31,0.352,0.662
107,2021-08-11,3,3,1,0,0,0,0,0,0,0,0.251,0.308,0.349,0.657
108,2021-08-12,1,1,0,0,0,0,0,0,0,1,0.251,0.307,0.348,0.655
109,2021-08-13,1,1,0,0,0,0,0,0,0,0,0.25,0.306,0.347,0.654
110,2021-08-15,3,2,1,1,1,0,0,1,1,0,0.251,0.309,0.351,0.66
111,2021-08-17,1,1,0,0,0,0,0,0,0,0,0.251,0.308,0.35,0.658
112,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.25,0.308,0.349,0.656
113,2021-08-19,3,3,0,0,0,0,0,0,0,1,0.248,0.305,0.346,0.651
114,2021-08-20,4,4,0,0,0,0,0,0,0,3,0.245,0.302,0.342,0.644
115,August,50,46,6,10,3,0,0,4,4,16,0.217,0.28,0.283,0.563
116,2021-09-29,1,0,0,0,0,0,0,0,0,0,0.245,0.304,0.342,0.646
117,2021-09-30,1,1,0,1,0,0,0,0,0,0,0.247,0.306,0.344,0.65
118,September,2,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
119,2021-10-02,4,4,0,1,0,0,0,0,0,2,0.247,0.305,0.343,0.648
120,2021-10-03,4,4,0,1,0,0,0,0,0,1,0.247,0.305,0.342,0.647
121,October,8,8,0,2,0,0,0,0,0,3,0.25,0.25,0.25,0.5
0,2021-04-01,5,3,0,0,0,0,0,1,1,1,0.0,0.2,0.0,0.2
1,2021-04-03,4,3,1,0,0,0,0,0,1,1,0.0,0.222,0.0,0.222
2,2021-04-04,4,4,0,2,0,0,0,1,0,2,0.2,0.308,0.2,0.508
3,2021-04-05,4,4,0,1,0,0,0,0,0,1,0.214,0.294,0.214,0.508
4,2021-04-06,4,4,0,1,0,0,0,0,0,0,0.222,0.286,0.222,0.508
5,2021-04-07,4,4,1,1,0,0,1,3,0,2,0.227,0.28,0.364,0.644
6,2021-04-09,4,4,0,0,0,0,0,0,0,2,0.192,0.241,0.308,0.549
7,2021-04-10,4,4,0,1,0,0,0,0,0,1,0.2,0.242,0.3,0.542
8,2021-04-11,4,4,2,2,1,0,0,0,0,0,0.235,0.27,0.353,0.623
9,2021-04-13,4,3,1,1,1,0,0,0,1,1,0.243,0.293,0.378,0.671
10,2021-04-13,3,3,0,1,0,0,0,0,0,0,0.25,0.295,0.375,0.67
11,2021-04-14,3,3,0,0,0,0,0,0,0,2,0.233,0.277,0.349,0.625
12,2021-04-16,4,4,1,1,0,0,0,0,0,3,0.234,0.275,0.34,0.615
13,2021-04-17,5,4,0,1,0,0,0,2,0,2,0.235,0.268,0.333,0.601
14,2021-04-18,4,3,0,0,0,0,0,1,0,0,0.222,0.25,0.315,0.565
15,2021-04-19,4,3,0,1,0,0,0,0,1,0,0.228,0.266,0.316,0.581
16,2021-04-20,4,4,1,1,0,0,1,2,0,0,0.23,0.265,0.361,0.625
17,2021-04-21,5,3,0,0,0,0,0,0,2,2,0.219,0.274,0.344,0.618
18,2021-04-23,4,4,0,2,0,0,0,1,0,1,0.235,0.286,0.353,0.639
19,2021-04-24,4,3,0,0,0,0,0,1,0,0,0.225,0.272,0.338,0.61
20,2021-04-25,4,4,0,0,0,0,0,0,0,2,0.213,0.259,0.32,0.579
21,2021-04-26,3,3,0,0,0,0,0,0,0,1,0.205,0.25,0.308,0.558
22,2021-04-27,3,3,0,0,0,0,0,0,0,0,0.198,0.242,0.296,0.538
23,2021-04-28,2,2,1,1,1,0,0,0,0,0,0.205,0.247,0.313,0.561
24,2021-04-29,5,5,1,2,0,0,0,1,0,1,0.216,0.255,0.318,0.573
25,2021-04-30,4,4,0,0,0,0,0,0,0,2,0.207,0.245,0.304,0.549
26,April,102,92,9,19,3,0,2,13,6,27,0.207,0.245,0.304,0.549
27,2021-05-01,4,4,2,3,0,0,1,2,0,0,0.229,0.264,0.354,0.618
28,2021-05-02,4,4,1,1,0,0,0,0,0,0,0.23,0.264,0.35,0.614
29,2021-05-03,4,4,0,0,0,0,0,0,0,1,0.221,0.254,0.337,0.591
30,2021-05-04,4,4,1,1,0,0,0,0,0,2,0.222,0.254,0.333,0.588
31,2021-05-05,3,3,0,0,0,0,0,0,0,3,0.216,0.248,0.324,0.572
32,2021-05-06,3,3,1,1,0,0,1,1,0,0,0.219,0.25,0.351,0.601
33,2021-05-07,5,5,1,2,0,0,0,2,0,1,0.227,0.256,0.353,0.609
34,2021-05-08,6,6,0,0,0,0,0,1,0,2,0.216,0.244,0.336,0.58
35,2021-05-09,4,4,0,1,0,0,0,0,0,0,0.217,0.245,0.333,0.578
36,2021-05-11,2,2,1,1,1,0,0,1,0,0,0.221,0.248,0.344,0.592
37,2021-05-12,5,4,0,0,0,0,0,0,1,3,0.215,0.247,0.333,0.58
38,2021-05-13,4,4,0,1,0,0,0,0,0,2,0.216,0.247,0.331,0.578
39,2021-05-14,5,5,0,1,1,0,0,1,0,1,0.215,0.245,0.333,0.578
40,2021-05-15,4,3,0,1,1,0,0,0,1,0,0.218,0.252,0.34,0.592
41,2021-05-16,5,5,1,2,0,0,0,1,0,1,0.224,0.256,0.342,0.598
42,2021-05-18,5,5,1,2,1,0,0,1,0,1,0.229,0.26,0.35,0.611
43,2021-05-19,4,4,0,0,0,0,0,0,0,2,0.224,0.254,0.342,0.596
44,2021-05-20,4,4,0,0,0,0,0,0,0,3,0.218,0.249,0.333,0.582
45,2021-05-21,4,4,0,2,0,0,0,1,0,1,0.225,0.254,0.337,0.591
46,2021-05-22,1,1,0,0,0,0,0,0,0,1,0.224,0.253,0.335,0.588
47,2021-05-23,4,3,1,0,0,0,0,0,1,1,0.22,0.253,0.329,0.582
48,2021-05-24,4,4,0,0,0,0,0,0,0,1,0.215,0.247,0.322,0.569
49,2021-05-25,3,2,0,0,0,0,0,0,1,1,0.212,0.249,0.318,0.567
50,2021-05-27,4,4,0,1,0,0,0,0,0,1,0.213,0.249,0.317,0.566
51,2021-05-29,4,4,0,0,0,0,0,0,0,2,0.209,0.244,0.31,0.554
52,2021-05-30,4,3,0,0,0,0,0,0,1,0,0.205,0.244,0.305,0.549
53,2021-05-31,4,2,0,0,0,0,0,0,2,1,0.203,0.249,0.302,0.551
54,May,107,100,10,20,4,0,2,11,7,31,0.2,0.252,0.3,0.552
55,2021-06-01,5,5,1,3,0,0,0,1,0,1,0.213,0.257,0.31,0.567
56,2021-06-04,3,3,0,1,0,0,0,0,0,2,0.215,0.258,0.31,0.568
57,2021-06-05,3,3,0,0,0,0,0,0,0,1,0.212,0.255,0.305,0.56
58,2021-06-06,4,3,1,0,0,0,0,1,1,1,0.209,0.254,0.301,0.555
59,2021-06-08,4,4,2,2,0,0,0,0,0,0,0.214,0.259,0.305,0.564
60,2021-06-09,3,3,0,1,0,0,0,0,0,1,0.216,0.26,0.305,0.565
61,2021-06-10,1,1,1,1,0,0,0,1,0,0,0.22,0.263,0.308,0.571
62,2021-06-12,5,5,0,2,0,0,0,2,0,0,0.224,0.266,0.311,0.576
63,2021-06-13,4,4,1,1,0,0,0,0,0,0,0.224,0.266,0.309,0.575
64,2021-06-14,4,4,0,1,0,0,0,0,0,2,0.225,0.265,0.308,0.574
65,2021-06-15,4,4,1,2,0,0,0,0,0,1,0.229,0.269,0.312,0.581
66,2021-06-16,4,4,0,1,1,0,0,0,0,1,0.23,0.269,0.315,0.584
67,2021-06-18,3,3,0,0,0,0,0,0,0,1,0.227,0.266,0.311,0.576
68,2021-06-19,5,4,2,3,0,0,0,2,0,0,0.236,0.276,0.318,0.594
69,2021-06-20,3,3,0,0,0,0,0,0,0,1,0.233,0.273,0.314,0.587
70,2021-06-22,4,4,0,1,1,0,0,0,0,3,0.233,0.272,0.317,0.59
71,2021-06-23,5,5,3,4,1,0,0,1,0,0,0.244,0.282,0.331,0.613
72,2021-06-25,3,3,0,0,0,0,0,0,0,1,0.241,0.279,0.327,0.606
73,2021-06-25,3,3,0,0,0,0,0,0,0,1,0.238,0.276,0.323,0.599
74,2021-06-27,4,4,0,0,0,0,0,1,0,2,0.235,0.272,0.318,0.59
75,2021-06-28,4,3,1,2,1,0,0,2,1,0,0.24,0.279,0.326,0.605
76,2021-06-29,4,1,0,0,0,0,0,0,3,1,0.239,0.285,0.325,0.61
77,2021-06-30,4,3,1,1,0,0,0,0,1,0,0.24,0.288,0.325,0.613
78,June,86,79,14,26,4,0,0,11,6,20,0.329,0.384,0.38,0.764
79,2021-07-02,3,3,0,0,0,0,0,0,0,1,0.237,0.285,0.321,0.606
80,2021-07-03,3,3,0,1,0,0,0,0,0,0,0.238,0.286,0.321,0.607
81,2021-07-04,3,2,0,0,0,0,0,0,1,1,0.237,0.286,0.319,0.605
82,2021-07-05,5,4,2,2,1,0,1,2,1,0,0.24,0.291,0.336,0.627
83,2021-07-06,5,5,1,0,0,0,0,0,0,2,0.236,0.287,0.33,0.616
84,2021-07-07,4,3,0,2,0,0,0,0,1,0,0.241,0.292,0.333,0.626
85,2021-07-08,4,4,0,0,0,0,0,0,0,2,0.237,0.289,0.329,0.618
86,2021-07-09,4,2,1,1,0,0,0,2,2,1,0.239,0.294,0.33,0.624
87,2021-07-10,3,3,1,2,0,0,1,2,0,1,0.243,0.298,0.343,0.641
88,2021-07-23,4,4,0,1,0,0,0,0,0,0,0.243,0.297,0.342,0.639
89,2021-07-24,4,2,0,1,0,0,0,0,2,0,0.245,0.303,0.343,0.646
90,2021-07-25,3,3,0,1,0,0,0,0,0,2,0.246,0.303,0.343,0.646
91,2021-07-26,1,1,0,0,0,0,0,0,0,1,0.245,0.302,0.342,0.644
92,2021-07-27,1,1,0,0,0,0,0,0,0,0,0.244,0.301,0.341,0.642
93,2021-07-29,3,3,0,0,0,0,0,0,0,2,0.242,0.299,0.338,0.636
94,2021-07-29,4,4,2,3,0,0,1,2,0,0,0.248,0.304,0.352,0.656
95,2021-07-30,4,4,0,1,0,0,0,0,0,1,0.248,0.303,0.351,0.654
96,2021-07-31,4,3,0,1,0,0,0,0,1,0,0.249,0.305,0.351,0.656
97,July,62,54,7,16,1,0,3,8,8,14,0.296,0.387,0.481,0.869
98,2021-08-01,6,5,1,2,0,0,0,2,1,1,0.252,0.309,0.352,0.66
99,2021-08-02,5,5,0,2,0,0,0,1,0,0,0.254,0.31,0.352,0.662
100,2021-08-03,4,3,1,1,0,0,0,0,1,1,0.254,0.312,0.352,0.664
101,2021-08-04,3,2,0,0,0,0,0,0,1,1,0.253,0.312,0.35,0.662
102,2021-08-05,4,4,1,1,1,0,0,0,0,3,0.253,0.311,0.352,0.663
103,2021-08-06,3,3,0,0,0,0,0,0,0,2,0.251,0.309,0.349,0.658
104,2021-08-07,4,4,1,2,1,0,0,0,0,1,0.254,0.311,0.353,0.664
105,2021-08-08,3,3,0,1,0,0,0,0,0,0,0.254,0.311,0.353,0.664
106,2021-08-10,1,1,0,0,0,0,0,0,0,1,0.254,0.31,0.352,0.662
107,2021-08-11,3,3,1,0,0,0,0,0,0,0,0.251,0.308,0.349,0.657
108,2021-08-12,1,1,0,0,0,0,0,0,0,1,0.251,0.307,0.348,0.655
109,2021-08-13,1,1,0,0,0,0,0,0,0,0,0.25,0.306,0.347,0.654
110,2021-08-15,3,2,1,1,1,0,0,1,1,0,0.251,0.309,0.351,0.66
111,2021-08-17,1,1,0,0,0,0,0,0,0,0,0.251,0.308,0.35,0.658
112,2021-08-18,1,1,0,0,0,0,0,0,0,1,0.25,0.308,0.349,0.656
113,2021-08-19,3,3,0,0,0,0,0,0,0,1,0.248,0.305,0.346,0.651
114,2021-08-20,4,4,0,0,0,0,0,0,0,3,0.245,0.302,0.342,0.644
115,August,50,46,6,10,3,0,0,4,4,16,0.217,0.28,0.283,0.563
116,2021-09-29,1,0,0,0,0,0,0,0,0,0,0.245,0.304,0.342,0.646
117,2021-09-30,1,1,0,1,0,0,0,0,0,0,0.247,0.306,0.344,0.65
118,September,2,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
119,2021-10-02,4,4,0,1,0,0,0,0,0,2,0.247,0.305,0.343,0.648
120,2021-10-03,4,4,0,1,0,0,0,0,0,1,0.247,0.305,0.342,0.647
121,October,8,8,0,2,0,0,0,0,0,3,0.25,0.25,0.25,0.5
