Unnamed: 0,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
1,2021-04-04,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,2021-04-05,3,3,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6
3,2021-04-06,1,0,0,0,0,0,0,0,1,0,0.2,0.333,0.4,0.733
4,2021-04-07,1,1,0,0,0,0,0,0,0,0,0.167,0.286,0.333,0.619
5,2021-04-10,1,1,0,0,0,0,0,0,0,0,0.143,0.25,0.286,0.536
6,2021-04-11,1,1,0,0,0,0,0,0,0,0,0.125,0.222,0.25,0.472
7,2021-04-16,1,0,0,0,0,0,0,0,0,0,0.125,0.3,0.25,0.55
8,2021-04-17,1,1,0,0,0,0,0,0,0,0,0.111,0.273,0.222,0.495
9,2021-04-18,1,1,0,0,0,0,0,0,0,0,0.1,0.25,0.2,0.45
10,2021-04-20,1,1,0,0,0,0,0,0,0,0,0.091,0.231,0.182,0.413
11,2021-04-21,5,4,2,3,0,0,0,3,1,0,0.267,0.389,0.333,0.722
12,2021-04-22,4,3,0,0,0,0,0,0,0,1,0.222,0.364,0.278,0.641
13,2021-04-23,1,1,0,0,0,0,0,0,0,1,0.211,0.348,0.263,0.611
14,2021-04-24,4,4,0,1,0,0,0,0,0,2,0.217,0.333,0.261,0.594
15,2021-04-25,2,2,0,1,0,0,0,0,0,0,0.24,0.345,0.28,0.625
16,2021-04-26,2,1,1,1,0,0,0,0,1,0,0.269,0.387,0.308,0.695
17,2021-04-27,3,3,0,0,0,0,0,0,0,1,0.241,0.353,0.276,0.629
18,2021-04-28,4,2,0,1,0,0,0,0,2,0,0.258,0.395,0.29,0.685
19,2021-04-29,6,4,2,2,0,0,0,1,2,0,0.286,0.432,0.314,0.746
20,2021-04-30,4,4,1,1,0,0,0,0,0,1,0.282,0.417,0.308,0.724
21,April,48,39,6,11,1,0,0,4,7,6,0.282,0.417,0.308,0.724
22,2021-05-01,1,1,0,0,0,0,0,0,0,1,0.275,0.408,0.3,0.708
23,2021-05-02,5,4,1,1,1,0,0,0,1,1,0.273,0.407,0.318,0.726
24,2021-05-04,3,3,1,1,0,0,0,0,0,0,0.277,0.404,0.319,0.723
25,2021-05-04,1,1,0,0,0,0,0,0,0,1,0.271,0.397,0.313,0.709
26,2021-05-05,5,4,3,3,1,0,0,1,1,1,0.308,0.429,0.365,0.794
27,2021-05-07,3,2,0,0,0,0,0,1,0,0,0.296,0.409,0.352,0.761
28,2021-05-08,1,1,0,1,0,0,0,1,0,0,0.309,0.418,0.364,0.782
29,2021-05-09,4,4,0,0,0,0,0,0,0,1,0.288,0.394,0.339,0.733
30,2021-05-11,5,5,0,2,0,0,0,0,0,1,0.297,0.395,0.344,0.738
31,2021-05-12,5,5,0,0,0,0,0,0,0,2,0.275,0.37,0.319,0.689
32,2021-05-14,4,4,0,0,0,0,0,0,0,1,0.26,0.353,0.301,0.654
33,2021-05-15,5,5,1,3,1,0,1,5,0,1,0.282,0.367,0.372,0.738
34,2021-05-16,5,3,2,1,0,0,0,0,0,0,0.284,0.379,0.37,0.749
35,2021-05-17,4,4,1,1,0,0,0,0,0,0,0.282,0.374,0.365,0.738
36,2021-05-18,4,3,1,1,0,0,0,0,1,1,0.284,0.379,0.364,0.742
37,2021-05-19,1,1,0,0,0,0,0,0,0,1,0.281,0.375,0.36,0.735
38,2021-05-22,2,1,0,0,0,0,0,0,1,0,0.278,0.377,0.356,0.733
39,May,58,51,10,14,3,0,1,8,4,12,0.275,0.345,0.392,0.737
40,2021-07-23,4,3,1,0,0,0,0,0,1,1,0.269,0.373,0.344,0.717
41,2021-07-24,1,1,0,0,0,0,0,0,0,1,0.266,0.369,0.34,0.71
42,2021-07-26,5,5,0,0,0,0,0,0,0,2,0.253,0.353,0.323,0.677
43,2021-07-27,1,1,0,0,0,0,0,0,0,0,0.25,0.35,0.32,0.67
44,2021-07-28,4,3,1,1,0,0,0,0,1,0,0.252,0.355,0.32,0.676
45,2021-07-29,4,4,0,0,0,0,0,0,0,1,0.243,0.344,0.308,0.652
46,2021-07-30,4,4,0,0,0,0,0,0,0,1,0.234,0.333,0.297,0.631
47,July,23,21,2,1,0,0,0,0,2,6,0.048,0.13,0.048,0.178
48,2021-08-01,4,4,0,0,0,0,0,0,0,1,0.226,0.323,0.287,0.61
49,2021-08-04,1,1,0,1,0,0,0,0,0,0,0.233,0.328,0.293,0.622
50,2021-08-05,1,1,0,0,0,0,0,0,0,0,0.231,0.326,0.291,0.616
51,2021-08-06,5,5,1,2,0,0,0,0,0,1,0.238,0.329,0.295,0.624
52,2021-08-07,4,3,0,1,0,0,0,0,1,0,0.24,0.333,0.296,0.629
53,2021-08-08,4,4,0,0,0,0,0,0,0,3,0.233,0.324,0.287,0.611
54,2021-08-10,1,1,0,1,0,0,0,0,0,0,0.238,0.329,0.292,0.621
55,2021-08-10,4,4,1,1,0,0,0,0,0,2,0.239,0.327,0.291,0.618
56,2021-08-11,3,3,0,1,0,0,0,0,0,1,0.241,0.327,0.292,0.619
57,2021-08-12,3,3,0,1,0,0,0,0,0,0,0.243,0.327,0.293,0.62
58,2021-08-13,6,5,2,1,0,0,0,0,1,1,0.241,0.327,0.29,0.617
59,2021-08-14,1,1,1,1,0,0,0,0,0,0,0.247,0.331,0.295,0.626
60,2021-08-15,4,4,0,2,0,0,0,0,0,2,0.253,0.335,0.3,0.635
61,2021-08-16,5,5,1,2,0,0,0,0,0,0,0.258,0.337,0.303,0.64
62,2021-08-17,2,2,0,1,1,0,0,0,0,0,0.261,0.339,0.312,0.651
63,2021-08-18,5,5,0,3,0,0,0,1,0,0,0.272,0.346,0.321,0.667
64,2021-08-20,4,3,0,0,0,0,0,0,0,2,0.267,0.344,0.315,0.659
65,2021-08-21,3,3,0,0,0,0,0,0,0,1,0.262,0.339,0.31,0.648
66,2021-08-22,4,4,0,1,0,0,0,1,0,1,0.262,0.337,0.308,0.645
67,2021-08-23,1,1,0,0,0,0,0,0,0,1,0.26,0.335,0.306,0.641
68,2021-08-25,3,2,1,0,0,0,0,0,1,1,0.257,0.335,0.303,0.638
69,2021-08-25,2,2,1,1,0,0,0,0,0,0,0.26,0.337,0.305,0.642
70,2021-08-27,5,4,2,1,0,0,0,0,1,2,0.26,0.338,0.304,0.642
71,2021-08-28,4,4,1,1,0,0,0,0,0,1,0.259,0.337,0.303,0.639
72,2021-08-29,4,3,0,0,0,0,0,0,1,0,0.255,0.335,0.298,0.633
73,2021-08-31,4,3,1,1,0,0,0,0,1,0,0.257,0.338,0.298,0.636
74,August,87,80,12,23,1,0,0,2,6,20,0.288,0.345,0.3,0.645
75,2021-09-02,5,5,0,2,0,0,0,0,0,2,0.26,0.339,0.301,0.64
76,2021-09-03,4,3,1,0,0,0,0,0,1,0,0.256,0.338,0.296,0.634
77,2021-09-04,4,4,1,2,0,0,0,1,0,1,0.261,0.341,0.3,0.641
78,2021-09-05,5,5,2,3,0,0,2,5,0,1,0.269,0.346,0.337,0.683
79,2021-09-06,3,3,0,0,0,0,0,0,0,1,0.265,0.342,0.332,0.674
80,2021-09-07,4,4,0,1,0,0,0,0,0,0,0.265,0.34,0.33,0.67
81,2021-09-10,1,1,0,0,0,0,0,0,0,1,0.264,0.339,0.329,0.668
82,2021-09-11,4,4,0,1,0,0,0,0,0,1,0.264,0.337,0.327,0.665
83,2021-09-12,4,4,0,0,0,0,0,0,0,1,0.259,0.332,0.321,0.653
84,2021-09-15,5,5,2,3,1,0,1,1,0,0,0.266,0.337,0.345,0.682
85,2021-09-16,4,4,1,1,0,0,1,3,0,0,0.266,0.336,0.356,0.692
86,2021-09-17,4,4,1,1,0,0,0,0,0,1,0.266,0.335,0.354,0.689
87,2021-09-18,4,3,0,0,0,0,0,0,0,2,0.263,0.333,0.35,0.683
88,2021-09-19,5,4,1,2,1,0,0,1,1,1,0.266,0.338,0.357,0.695
89,2021-09-21,5,5,0,1,0,0,0,0,0,2,0.265,0.336,0.353,0.689
90,2021-09-22,4,3,1,1,1,0,0,0,1,2,0.266,0.338,0.357,0.695
91,2021-09-24,4,3,1,1,0,0,0,0,1,2,0.267,0.34,0.357,0.697
92,2021-09-24,2,2,1,2,1,0,0,0,0,0,0.272,0.345,0.366,0.711
93,2021-09-25,4,4,0,2,1,0,0,0,0,0,0.276,0.347,0.372,0.719
94,2021-09-26,4,4,1,1,0,0,0,0,0,0,0.275,0.346,0.37,0.716
95,2021-09-28,5,5,0,2,1,0,0,2,0,1,0.278,0.347,0.374,0.721
96,2021-09-29,5,5,0,1,0,0,0,0,0,0,0.276,0.344,0.371,0.715
97,2021-09-30,5,5,0,2,0,0,0,1,0,0,0.279,0.345,0.371,0.717
98,September,94,89,13,29,6,0,4,14,4,19,0.326,0.362,0.528,0.89
99,2021-10-01,4,2,1,1,0,0,0,0,1,0,0.28,0.35,0.372,0.723
100,2021-10-02,5,4,1,2,1,0,0,0,1,0,0.283,0.354,0.378,0.732
101,2021-10-03,3,3,0,2,0,0,0,2,0,0,0.287,0.357,0.381,0.738
102,October,12,9,2,5,1,0,0,2,2,0,0.556,0.667,0.667,1.333
